horizon,fold,model,feature,normalized_gain_importance
10,1,lightgbm_regressor,is_deletion,0.00367304998271626
10,1,lightgbm_regressor,is_visible_execution,0.048629170984150955
10,1,lightgbm_regressor,is_hidden_execution,0.008196466967691576
10,1,lightgbm_regressor,seconds_from_open,0.02885253314965457
10,1,lightgbm_regressor,session_fraction,0.007839647776948412
10,1,lightgbm_regressor,time_sin,0.007511121453239596
10,1,lightgbm_regressor,time_cos,0.02352960574987605
10,1,lightgbm_regressor,event_intensity_20,0.016574685887324938
10,1,lightgbm_regressor,ofi_l1_sum_20,0.036464703319463956
10,1,lightgbm_regressor,add_pressure_20,0.016449266462889522
10,1,lightgbm_regressor,cancel_pressure_20,0.010135909193306423
10,1,lightgbm_regressor,trade_pressure_20,0.05468988175258343
10,1,lightgbm_regressor,rolling_volatility_20,0.03964790455853023
10,1,lightgbm_regressor,event_intensity_50,0.021516716575040517
10,1,lightgbm_regressor,ofi_l1_sum_50,0.026012581415762383
10,1,lightgbm_regressor,add_pressure_50,0.009788253235101765
10,1,lightgbm_regressor,cancel_pressure_50,0.01279721011626501
10,1,lightgbm_regressor,trade_pressure_50,0.04749227323182832
10,1,lightgbm_regressor,rolling_volatility_50,0.043291810145484395
10,1,lightgbm_regressor,event_intensity_100,0.02468411949152353
10,1,lightgbm_regressor,ofi_l1_sum_100,0.03340144997306241
10,1,lightgbm_regressor,add_pressure_100,0.01836119657215053
10,1,lightgbm_regressor,cancel_pressure_100,0.020398660912786904
10,1,lightgbm_regressor,trade_pressure_100,0.03534283586076468
10,1,lightgbm_regressor,rolling_volatility_100,0.197534593207552
10,2,lightgbm_classifier,spread_bps,0.06623981393853626
10,2,lightgbm_classifier,queue_imbalance_l1,0.0368892566483598
10,2,lightgbm_classifier,microprice_deviation_bps,0.03874816678432455
10,2,lightgbm_classifier,depth_imbalance_1,0.009489303552621498
10,2,lightgbm_classifier,depth_imbalance_5,0.0196129143340253
10,2,lightgbm_classifier,depth_imbalance_10,0.01429434099499495
10,2,lightgbm_classifier,ofi_l1,0.03851544279326264
10,2,lightgbm_classifier,event_interarrival_us,0.015719151261406474
10,2,lightgbm_classifier,is_submission,0.0023069549268295657
10,2,lightgbm_classifier,is_partial_cancel,0.0
10,2,lightgbm_classifier,is_deletion,0.008903874739315087
10,2,lightgbm_classifier,is_visible_execution,0.039307253784919546
10,2,lightgbm_classifier,is_hidden_execution,0.011537904781724603
10,2,lightgbm_classifier,seconds_from_open,0.045178123522052555
10,2,lightgbm_classifier,session_fraction,0.009090895613887054
10,2,lightgbm_classifier,time_sin,0.02005005080009116
10,2,lightgbm_classifier,time_cos,0.04883981982540087
10,2,lightgbm_classifier,event_intensity_20,0.032583509521402675
10,2,lightgbm_classifier,ofi_l1_sum_20,0.022754546823008974
10,2,lightgbm_classifier,add_pressure_20,0.0135409216921396
10,2,lightgbm_classifier,cancel_pressure_20,0.006283726352734473
10,2,lightgbm_classifier,trade_pressure_20,0.11386266573262964
10,2,lightgbm_classifier,rolling_volatility_20,0.10313138383335789
10,2,lightgbm_classifier,event_intensity_50,0.021646833052201647
10,2,lightgbm_classifier,ofi_l1_sum_50,0.02100177689255809
10,2,lightgbm_classifier,add_pressure_50,0.014343576091244035
10,2,lightgbm_classifier,cancel_pressure_50,0.009750353351824646
10,2,lightgbm_classifier,trade_pressure_50,0.05918921558879141
10,2,lightgbm_classifier,rolling_volatility_50,0.044841986920470124
10,2,lightgbm_classifier,event_intensity_100,0.01964109358068244
10,2,lightgbm_classifier,ofi_l1_sum_100,0.028311217656345568
10,2,lightgbm_classifier,add_pressure_100,0.010428911419089375
10,2,lightgbm_classifier,cancel_pressure_100,0.00983347882131613
10,2,lightgbm_classifier,trade_pressure_100,0.015174067420653083
10,2,lightgbm_classifier,rolling_volatility_100,0.028957466947798292
10,2,lightgbm_regressor,spread_bps,0.053704208961552834
10,2,lightgbm_regressor,queue_imbalance_l1,0.036190493378803874
10,2,lightgbm_regressor,microprice_deviation_bps,0.05001057012405787
10,2,lightgbm_regressor,depth_imbalance_1,0.007217585900970704
10,2,lightgbm_regressor,depth_imbalance_5,0.01939570502933311
10,2,lightgbm_regressor,depth_imbalance_10,0.024169496493344426
10,2,lightgbm_regressor,ofi_l1,0.0604367371943245
10,2,lightgbm_regressor,event_interarrival_us,0.005849720995936847
10,2,lightgbm_regressor,is_submission,0.0010184167072337254
10,2,lightgbm_regressor,is_partial_cancel,0.0
10,2,lightgbm_regressor,is_deletion,0.004262289321630368
10,2,lightgbm_regressor,is_visible_execution,0.051450240100964315
10,2,lightgbm_regressor,is_hidden_execution,0.01187423093150122
10,2,lightgbm_regressor,seconds_from_open,0.03178683903562419
10,2,lightgbm_regressor,session_fraction,0.005299141376390074
10,2,lightgbm_regressor,time_sin,0.020099113186840583
10,2,lightgbm_regressor,time_cos,0.014148900026225915
10,2,lightgbm_regressor,event_intensity_20,0.02655984484399308
10,2,lightgbm_regressor,ofi_l1_sum_20,0.04968529718511051
10,2,lightgbm_regressor,add_pressure_20,0.013873439853444898
10,2,lightgbm_regressor,cancel_pressure_20,0.014052801097007012
10,2,lightgbm_regressor,trade_pressure_20,0.06458660146604787
10,2,lightgbm_regressor,rolling_volatility_20,0.0515890581547239
10,2,lightgbm_regressor,event_intensity_50,0.020183121085496795
10,2,lightgbm_regressor,ofi_l1_sum_50,0.026197226617895145
10,2,lightgbm_regressor,add_pressure_50,0.011634351279393747
10,2,lightgbm_regressor,cancel_pressure_50,0.013066515515828896
10,2,lightgbm_regressor,trade_pressure_50,0.08832522694866815
10,2,lightgbm_regressor,rolling_volatility_50,0.04136225544628634
10,2,lightgbm_regressor,event_intensity_100,0.021370727639481495
10,2,lightgbm_regressor,ofi_l1_sum_100,0.03285333555052631
10,2,lightgbm_regressor,add_pressure_100,0.014530260872852741
10,2,lightgbm_regressor,cancel_pressure_100,0.02141548039737864
10,2,lightgbm_regressor,trade_pressure_100,0.028278127147597015
10,2,lightgbm_regressor,rolling_volatility_100,0.0635226401335329
10,3,lightgbm_classifier,spread_bps,0.06944423779253114
10,3,lightgbm_classifier,queue_imbalance_l1,0.03726075013341516
10,3,lightgbm_classifier,microprice_deviation_bps,0.03422837935403512
10,3,lightgbm_classifier,depth_imbalance_1,0.00937346696556318
10,3,lightgbm_classifier,depth_imbalance_5,0.014450807120167941
10,3,lightgbm_classifier,depth_imbalance_10,0.01136298397865207
10,3,lightgbm_classifier,ofi_l1,0.03775808954920378
10,3,lightgbm_classifier,event_interarrival_us,0.016031106639673297
10,3,lightgbm_classifier,is_submission,0.0026570530036169383
10,3,lightgbm_classifier,is_partial_cancel,0.0
10,3,lightgbm_classifier,is_deletion,0.009545049886699545
10,3,lightgbm_classifier,is_visible_execution,0.0454048666192745
10,3,lightgbm_classifier,is_hidden_execution,0.013765153240170396
10,3,lightgbm_classifier,seconds_from_open,0.06629516270895976
10,3,lightgbm_classifier,session_fraction,0.0100774917430591
10,3,lightgbm_classifier,time_sin,0.022875191331600816
10,3,lightgbm_classifier,time_cos,0.02637739828295623
10,3,lightgbm_classifier,event_intensity_20,0.04329103401675092
10,3,lightgbm_classifier,ofi_l1_sum_20,0.022483248965324432
10,3,lightgbm_classifier,add_pressure_20,0.015242035209735064
10,3,lightgbm_classifier,cancel_pressure_20,0.006688345042590507
10,3,lightgbm_classifier,trade_pressure_20,0.11810806869831005
10,3,lightgbm_classifier,rolling_volatility_20,0.1056883911219975
10,3,lightgbm_classifier,event_intensity_50,0.02008023887481766
10,3,lightgbm_classifier,ofi_l1_sum_50,0.016427250319177463
10,3,lightgbm_classifier,add_pressure_50,0.006979237826432384
10,3,lightgbm_classifier,cancel_pressure_50,0.008319580890620305
10,3,lightgbm_classifier,trade_pressure_50,0.06854789715385097
10,3,lightgbm_classifier,rolling_volatility_50,0.050374326266526735
10,3,lightgbm_classifier,event_intensity_100,0.013668688055853414
10,3,lightgbm_classifier,ofi_l1_sum_100,0.02244211540913644
10,3,lightgbm_classifier,add_pressure_100,0.008203631854845687
10,3,lightgbm_classifier,cancel_pressure_100,0.006830326576917703
10,3,lightgbm_classifier,trade_pressure_100,0.015547761998568489
10,3,lightgbm_classifier,rolling_volatility_100,0.024170633368965307
10,3,lightgbm_regressor,spread_bps,0.04110244662687456
10,3,lightgbm_regressor,queue_imbalance_l1,0.036592635583233474
10,3,lightgbm_regressor,microprice_deviation_bps,0.05054026420546415
10,3,lightgbm_regressor,depth_imbalance_1,0.010027892930947548
10,3,lightgbm_regressor,depth_imbalance_5,0.020371961324625227
10,3,lightgbm_regressor,depth_imbalance_10,0.016630348183689112
10,3,lightgbm_regressor,ofi_l1,0.0591378343068472
10,3,lightgbm_regressor,event_interarrival_us,0.0071415656031274385
10,3,lightgbm_regressor,is_submission,0.001279304660650459
10,3,lightgbm_regressor,is_partial_cancel,0.0
10,3,lightgbm_regressor,is_deletion,0.0032841681552151724
10,3,lightgbm_regressor,is_visible_execution,0.06990516748728098
10,3,lightgbm_regressor,is_hidden_execution,0.01219350334272171
10,3,lightgbm_regressor,seconds_from_open,0.03574712812767462
10,3,lightgbm_regressor,session_fraction,0.007135291099195731
10,3,lightgbm_regressor,time_sin,0.024857788997158282
10,3,lightgbm_regressor,time_cos,0.019135078255468205
10,3,lightgbm_regressor,event_intensity_20,0.01961231431692665
10,3,lightgbm_regressor,ofi_l1_sum_20,0.02977134338894011
10,3,lightgbm_regressor,add_pressure_20,0.017899254133749064
10,3,lightgbm_regressor,cancel_pressure_20,0.012257645039133607
10,3,lightgbm_regressor,trade_pressure_20,0.07840266483145603
10,3,lightgbm_regressor,rolling_volatility_20,0.052402691890256245
10,3,lightgbm_regressor,event_intensity_50,0.020956695404149354
10,3,lightgbm_regressor,ofi_l1_sum_50,0.03319353354781142
10,3,lightgbm_regressor,add_pressure_50,0.016760200755207712
10,3,lightgbm_regressor,cancel_pressure_50,0.014064802074812342
10,3,lightgbm_regressor,trade_pressure_50,0.0850978609430216
10,3,lightgbm_regressor,rolling_volatility_50,0.029385137324637826
10,3,lightgbm_regressor,event_intensity_100,0.017666829549731724
10,3,lightgbm_regressor,ofi_l1_sum_100,0.021744067572306836
10,3,lightgbm_regressor,add_pressure_100,0.026676123732859894
10,3,lightgbm_regressor,cancel_pressure_100,0.023950378878331208
10,3,lightgbm_regressor,trade_pressure_100,0.024984571316175923
10,3,lightgbm_regressor,rolling_volatility_100,0.060091506410318594
10,4,lightgbm_classifier,spread_bps,0.06433697324266796
10,4,lightgbm_classifier,queue_imbalance_l1,0.03478800093785602
10,4,lightgbm_classifier,microprice_deviation_bps,0.033466340690255794
10,4,lightgbm_classifier,depth_imbalance_1,0.008202608640892305
10,4,lightgbm_classifier,depth_imbalance_5,0.01175055643194696
10,4,lightgbm_classifier,depth_imbalance_10,0.01070778678874813
10,4,lightgbm_classifier,ofi_l1,0.042815101422943494
10,4,lightgbm_classifier,event_interarrival_us,0.01670224040013097
10,4,lightgbm_classifier,is_submission,0.00277303358308306
10,4,lightgbm_classifier,is_partial_cancel,0.0
10,4,lightgbm_classifier,is_deletion,0.01034034614427568
10,4,lightgbm_classifier,is_visible_execution,0.048697243774984994
10,4,lightgbm_classifier,is_hidden_execution,0.01474282420759675
10,4,lightgbm_classifier,seconds_from_open,0.05046859439706186
10,4,lightgbm_classifier,session_fraction,0.009685551480666233
10,4,lightgbm_classifier,time_sin,0.029289676085495094
10,4,lightgbm_classifier,time_cos,0.04283747395778695
10,4,lightgbm_classifier,event_intensity_20,0.042651017195805
10,4,lightgbm_classifier,ofi_l1_sum_20,0.023343349499141717
10,4,lightgbm_classifier,add_pressure_20,0.013332872689798091
10,4,lightgbm_classifier,cancel_pressure_20,0.009485204253227094
10,4,lightgbm_classifier,trade_pressure_20,0.12335937131448288
10,4,lightgbm_classifier,rolling_volatility_20,0.10857177917118896
10,4,lightgbm_classifier,event_intensity_50,0.0137988058898882
10,4,lightgbm_classifier,ofi_l1_sum_50,0.01650945584436515
10,4,lightgbm_classifier,add_pressure_50,0.007259188913979176
10,4,lightgbm_classifier,cancel_pressure_50,0.005553021587315669
10,4,lightgbm_classifier,trade_pressure_50,0.0764331735891928
10,4,lightgbm_classifier,rolling_volatility_50,0.04735520419987891
10,4,lightgbm_classifier,event_intensity_100,0.01211560971374196
10,4,lightgbm_classifier,ofi_l1_sum_100,0.021348275217597013
10,4,lightgbm_classifier,add_pressure_100,0.007511751940519399
10,4,lightgbm_classifier,cancel_pressure_100,0.006753247490816885
10,4,lightgbm_classifier,trade_pressure_100,0.012346093568721109
10,4,lightgbm_classifier,rolling_volatility_100,0.020668225733947738
10,4,lightgbm_regressor,spread_bps,0.0499470608874844
10,4,lightgbm_regressor,queue_imbalance_l1,0.06851796786436633
10,4,lightgbm_regressor,microprice_deviation_bps,0.03967325585777203
10,4,lightgbm_regressor,depth_imbalance_1,0.011619580213908288
10,4,lightgbm_regressor,depth_imbalance_5,0.021094799823893846
10,4,lightgbm_regressor,depth_imbalance_10,0.02466628092771363
10,4,lightgbm_regressor,ofi_l1,0.054015130543197024
10,4,lightgbm_regressor,event_interarrival_us,0.006755183733790915
10,4,lightgbm_regressor,is_submission,0.0007292600578350408
10,4,lightgbm_regressor,is_partial_cancel,0.0
10,4,lightgbm_regressor,is_deletion,0.003014134329883019
10,4,lightgbm_regressor,is_visible_execution,0.05354391352147453
10,4,lightgbm_regressor,is_hidden_execution,0.007890221607672204
10,4,lightgbm_regressor,seconds_from_open,0.03378524887008192
10,4,lightgbm_regressor,session_fraction,0.00515807395286748
10,4,lightgbm_regressor,time_sin,0.015242677757980846
10,4,lightgbm_regressor,time_cos,0.026288116369318663
10,4,lightgbm_regressor,event_intensity_20,0.016055737441499414
10,4,lightgbm_regressor,ofi_l1_sum_20,0.016927694602427053
10,4,lightgbm_regressor,add_pressure_20,0.00884692123901283
10,4,lightgbm_regressor,cancel_pressure_20,0.005222090303705027
10,4,lightgbm_regressor,trade_pressure_20,0.07036138096062022
10,4,lightgbm_regressor,rolling_volatility_20,0.04275517711751703
10,4,lightgbm_regressor,event_intensity_50,0.019867469248685668
10,4,lightgbm_regressor,ofi_l1_sum_50,0.02318752529375859
10,4,lightgbm_regressor,add_pressure_50,0.012847195795581728
10,4,lightgbm_regressor,cancel_pressure_50,0.012571427465937791
10,4,lightgbm_regressor,trade_pressure_50,0.11057886080029568
10,4,lightgbm_regressor,rolling_volatility_50,0.029179861741752952
10,4,lightgbm_regressor,event_intensity_100,0.026716669305970147
10,4,lightgbm_regressor,ofi_l1_sum_100,0.028296213294329752
10,4,lightgbm_regressor,add_pressure_100,0.013005998537666081
10,4,lightgbm_regressor,cancel_pressure_100,0.013369838534824038
10,4,lightgbm_regressor,trade_pressure_100,0.02271620571533215
10,4,lightgbm_regressor,rolling_volatility_100,0.1055528262818437
10,5,lightgbm_classifier,spread_bps,0.05914804773907509
10,5,lightgbm_classifier,queue_imbalance_l1,0.0376580803221478
10,5,lightgbm_classifier,microprice_deviation_bps,0.03551335745362087
10,5,lightgbm_classifier,depth_imbalance_1,0.00940281366101415
10,5,lightgbm_classifier,depth_imbalance_5,0.011142462695326795
10,5,lightgbm_classifier,depth_imbalance_10,0.008103756904810721
10,5,lightgbm_classifier,ofi_l1,0.04634955168165011
10,5,lightgbm_classifier,event_interarrival_us,0.01808213942944485
10,5,lightgbm_classifier,is_submission,0.0033270317412196853
10,5,lightgbm_classifier,is_partial_cancel,0.0
10,5,lightgbm_classifier,is_deletion,0.011246011792879046
10,5,lightgbm_classifier,is_visible_execution,0.05078928630570316
10,5,lightgbm_classifier,is_hidden_execution,0.014639737439134473
10,5,lightgbm_classifier,seconds_from_open,0.05650395546218003
10,5,lightgbm_classifier,session_fraction,0.010273728060201147
10,5,lightgbm_classifier,time_sin,0.03051122786995944
10,5,lightgbm_classifier,time_cos,0.031877393042215256
10,5,lightgbm_classifier,event_intensity_20,0.042931080567305394
10,5,lightgbm_classifier,ofi_l1_sum_20,0.023413835822765947
10,5,lightgbm_classifier,add_pressure_20,0.013809888365157175
10,5,lightgbm_classifier,cancel_pressure_20,0.007965771902651495
10,5,lightgbm_classifier,trade_pressure_20,0.11563221218856108
10,5,lightgbm_classifier,rolling_volatility_20,0.11020200885100132
10,5,lightgbm_classifier,event_intensity_50,0.01416655289657858
10,5,lightgbm_classifier,ofi_l1_sum_50,0.01523056179556739
10,5,lightgbm_classifier,add_pressure_50,0.004770306655001585
10,5,lightgbm_classifier,cancel_pressure_50,0.005840196233719678
10,5,lightgbm_classifier,trade_pressure_50,0.08516620788070402
10,5,lightgbm_classifier,rolling_volatility_50,0.04553135790824425
10,5,lightgbm_classifier,event_intensity_100,0.011680057086226334
10,5,lightgbm_classifier,ofi_l1_sum_100,0.021888815353062252
10,5,lightgbm_classifier,add_pressure_100,0.007536035200668179
10,5,lightgbm_classifier,cancel_pressure_100,0.004766169651142131
10,5,lightgbm_classifier,trade_pressure_100,0.013936229394318935
10,5,lightgbm_classifier,rolling_volatility_100,0.020964130646741633
10,5,lightgbm_regressor,spread_bps,0.038226398265504176
10,5,lightgbm_regressor,queue_imbalance_l1,0.07877029766435512
10,5,lightgbm_regressor,microprice_deviation_bps,0.03893181974395605
10,5,lightgbm_regressor,depth_imbalance_1,0.01914034056668397
10,5,lightgbm_regressor,depth_imbalance_5,0.013743456749331797
10,5,lightgbm_regressor,depth_imbalance_10,0.008343909391668937
10,5,lightgbm_regressor,ofi_l1,0.046568856516258125
10,5,lightgbm_regressor,event_interarrival_us,0.005119748034682099
10,5,lightgbm_regressor,is_submission,0.0007269487346269234
10,5,lightgbm_regressor,is_partial_cancel,0.0
10,5,lightgbm_regressor,is_deletion,0.002523138976368845
10,5,lightgbm_regressor,is_visible_execution,0.052985692565766594
10,5,lightgbm_regressor,is_hidden_execution,0.007140501395005323
10,5,lightgbm_regressor,seconds_from_open,0.03624061243455412
10,5,lightgbm_regressor,session_fraction,0.008460410672565494
10,5,lightgbm_regressor,time_sin,0.01368622796489939
10,5,lightgbm_regressor,time_cos,0.05466821579904932
10,5,lightgbm_regressor,event_intensity_20,0.016243565327066563
10,5,lightgbm_regressor,ofi_l1_sum_20,0.013423939852054756
10,5,lightgbm_regressor,add_pressure_20,0.009342600017144202
10,5,lightgbm_regressor,cancel_pressure_20,0.006888483823323013
10,5,lightgbm_regressor,trade_pressure_20,0.09489874499267738
10,5,lightgbm_regressor,rolling_volatility_20,0.041965768305785155
10,5,lightgbm_regressor,event_intensity_50,0.020278675138881125
10,5,lightgbm_regressor,ofi_l1_sum_50,0.022759186337361178
10,5,lightgbm_regressor,add_pressure_50,0.014176490730405786
10,5,lightgbm_regressor,cancel_pressure_50,0.011466327944152902
10,5,lightgbm_regressor,trade_pressure_50,0.14120804747911495
10,5,lightgbm_regressor,rolling_volatility_50,0.02771308274946369
10,5,lightgbm_regressor,event_intensity_100,0.01661315196065889
10,5,lightgbm_regressor,ofi_l1_sum_100,0.02721271927114234
10,5,lightgbm_regressor,add_pressure_100,0.017887839387783343
10,5,lightgbm_regressor,cancel_pressure_100,0.010461595889525123
10,5,lightgbm_regressor,trade_pressure_100,0.035919719533286945
10,5,lightgbm_regressor,rolling_volatility_100,0.0462634857848964
