horizon,time_bucket,time_bucket_index,time_start_seconds,time_end_seconds,observations,nonzero_observations,zero_mae_bps,ridge_mae_bps,mae_improvement_bps,mae_improvement_pct,zero_rmse_bps,ridge_rmse_bps,rmse_improvement_bps,rank_ic,nonzero_directional_accuracy,mean_actual_bps,mean_predicted_bps,residual_mean_bps,residual_std_bps,residual_skewness,residual_excess_kurtosis,residual_q01_bps,residual_q05_bps,residual_median_bps,residual_q95_bps,residual_q99_bps,calibration_intercept_bps,calibration_slope,mean_spread_bps,median_spread_bps,median_event_interarrival_us,one_event_return_std_bps
100,11:00-11:30,3,40504.816458975,41399.932162586,13563,13131,0.9240346728592755,0.9575053761379827,-0.03347070327870716,-3.6222345613003344,1.1922432838305783,1.228134082422888,-0.03589079859230959,0.13403832595665988,0.5282918284974488,-0.0026299819709458268,-0.29443089256591914,0.2918009105949733,1.1930090069731172,-0.10720673672024136,0.20295514554393534,-2.704030640619246,-1.8372050457465376,0.254384734714438,2.20154538382881,2.9483414138620176,0.1410941211776255,0.48814206245831887,2.997023932980277,3.0717771937619602,629.0919991442934,0.17101144416491096
100,11:30-12:00,4,41400.032047122,43199.58612802,26199,25241,1.0274864243291386,1.2650995106224285,-0.23761308629328992,-23.125666740407894,1.2940992183179638,1.5873488228667956,-0.29324960454883175,0.018657149198089848,0.506873737173646,-0.039199035871884204,-0.8830291673955364,0.8438301315236522,1.3445058546741961,0.08124096032124838,-0.08991355004171586,-2.2945351186781635,-1.3185348854096874,0.821580501004172,3.12846649949969,4.055532933659117,0.018595182356712522,0.06544995382095792,2.9104471815727293,2.906753071325886,625.1950035220943,0.17202466028461627
100,12:00-12:30,5,43200.002216933,44999.602201243,27809,26807,0.984840981855847,0.9922016716038224,-0.007360689747975435,-0.7473988068718319,1.2272962603064945,1.2388696413753508,-0.011573381068856303,0.17912120331386264,0.5229977244749505,-0.13926316616733658,0.04428303988158889,-0.18354620604892544,1.2252194741151623,0.3574924397884718,0.4109142188323931,-2.7562246146073135,-2.027848488005829,-0.2757896708050735,1.9064129277616073,3.0349812789595103,-0.15860061591703167,0.4366784620342774,2.6733963904034637,2.7384130896140193,652.9129968839698,0.15028688732497478
100,12:30-13:00,6,45000.174107286,46799.969715459,20898,20167,0.9984500345145023,1.0152642926683324,-0.016814258153830086,-1.684036013079617,1.2700946330273148,1.265795842102767,0.0042987909245477685,0.16536671705349082,0.516388158873407,0.04927684269990399,0.23933136419507706,-0.19005452149517307,1.2514764629811816,0.26886879111494877,-0.004227340730192264,-2.8952221006426657,-2.0891949683382838,-0.2512027767981951,1.9985935631393652,2.9140660829629947,-0.1307952450947102,0.7523965293902678,2.6513039957681297,2.5717739239284825,681.0559971199837,0.14412129436172438
100,13:00-13:30,7,46800.000573007,48599.840996225,20769,20101,0.9618375665663825,0.9714654324568229,-0.009627865890440401,-1.0009866764520807,1.2175381043947662,1.2330391570841275,-0.015501052689361305,0.12263564228012488,0.5302721257648874,-0.05531230389393406,0.17233158965227605,-0.2276438935462101,1.211872325557708,-0.02793746465708938,-0.006125834361814242,-3.0338417570033096,-2.2824244750700284,-0.20305055727632434,1.7995043103203179,2.574363815326416,-0.15341086827601,0.5692430771399218,2.415278584609105,2.399355601638179,664.6930050919764,0.12872915180002062
100,13:30-14:00,8,48600.000575125,50399.804678019,26005,25280,1.0705553705448705,1.0745465840943504,-0.003991213549479955,-0.37281710589603456,1.3426886569103436,1.337345476680376,0.005343180229967492,0.14197073702324342,0.5419303797468354,0.026719549623548305,0.17878524606757068,-0.15206569644402235,1.3286974209065754,0.09843021850605163,-0.05620880007565576,-3.0308365728176354,-2.285309257053716,-0.2075217200068496,2.1011684354126605,2.9483034484860338,-0.09984841074074263,0.7079329147577177,2.917707694353943,2.9181293074585453,651.2179970741272,0.16081305369988444
100,14:00-14:30,9,50400.252167777,52199.852863299,26155,25205,0.9154301165228993,0.9115238078097807,0.003906308713118589,0.4267183963704425,1.1606283552810073,1.1524610258271695,0.008167329453837802,0.1522934055635474,0.5523110493949613,-0.12281230098134696,-0.02071973570004017,-0.10209256528130681,1.1479520495995186,0.03247294812278579,0.03584781575966467,-2.775743081104813,-2.0068366348571725,-0.09952422405291583,1.8314075244365462,2.570071145885237,-0.11100830941333013,0.5696979796896791,2.275369654908538,2.2345792545099,655.6070002261549,0.15253640674172597
100,14:30-15:00,10,52200.021008158,53999.565236967,25788,25164,0.9709527713178936,0.9443651980429825,0.026587573274911125,2.7382972746267855,1.1893934264184431,1.170039581615013,0.019353844803430054,0.26001977430702056,0.5731203306310603,0.05524032565133663,-0.13416162700444373,0.18940195265578041,1.154630339210087,-0.015512086251743332,-0.30849123474118967,-2.4611386958519335,-1.685915930757238,0.1604730207005165,2.0925396360658537,2.7202571367737507,0.20818623184091378,1.1400123090674188,2.1202913471675244,2.064320795604413,653.902501653647,0.12173983271400379
100,15:00-15:30,11,54000.000734724,55011.764845894,13009,12613,0.9843261040521439,0.9427651980803242,0.04156090597181972,4.222270018109573,1.2218474635892227,1.1787801916568348,0.04306727193238791,0.2467278290774914,0.6196781098866249,-0.15578937861383993,-0.19061584937269907,0.03482647075885915,1.1783109031849577,0.1738647823060839,0.01396992375634154,-2.640858735108904,-1.789695686402554,-0.040349680499703194,1.938125243659831,2.9603915580727365,0.04473631040520496,1.0519885396673903,2.30596650691116,2.237810388604299,654.5409996761009,0.1224177561178076
