horizon,confidence_threshold,cost_fraction,sampled_observations_mean,sampled_observations_std,sampled_observations_min,sampled_observations_max,active_signal_fraction_mean,active_signal_fraction_std,active_signal_fraction_min,active_signal_fraction_max,mean_gross_return_active_bps_mean,mean_gross_return_active_bps_std,mean_gross_return_active_bps_min,mean_gross_return_active_bps_max,mean_full_estimated_cost_active_bps_mean,mean_full_estimated_cost_active_bps_std,mean_full_estimated_cost_active_bps_min,mean_full_estimated_cost_active_bps_max,mean_applied_cost_active_bps_mean,mean_applied_cost_active_bps_std,mean_applied_cost_active_bps_min,mean_applied_cost_active_bps_max,mean_net_return_active_bps_mean,mean_net_return_active_bps_std,mean_net_return_active_bps_min,mean_net_return_active_bps_max,active_hit_rate_mean,active_hit_rate_std,active_hit_rate_min,active_hit_rate_max,break_even_cost_fraction_mean,break_even_cost_fraction_std,break_even_cost_fraction_min,break_even_cost_fraction_max,positive_net_fold,positive_gross_fold
10,0.2,0.0,4003.0,0.0,4003,4003,0.13000249812640516,0.06625749917027458,0.0559580314763927,0.2323257556832375,0.10566720625739805,0.03182640482732114,0.0647650280840584,0.1360149385747944,2.232618129812197,0.26969691856553085,1.8973664265307573,2.624947456939162,0.0,0.0,0.0,0.0,0.10566720625739805,0.03182640482732114,0.0647650280840584,0.1360149385747944,0.45940990582375296,0.01741517326918874,0.4354838709677419,0.4746987951807229,0.04877422680071534,0.018121855413141395,0.0246728855135173,0.0666255754647,5,5
10,0.2,0.25,4003.0,0.0,4003,4003,0.13000249812640516,0.06625749917027458,0.0559580314763927,0.2323257556832375,0.10566720625739805,0.03182640482732114,0.0647650280840584,0.1360149385747944,2.232618129812197,0.26969691856553085,1.8973664265307573,2.624947456939162,0.5581545324530492,0.06742422964138271,0.4743416066326893,0.6562368642347906,-0.4524873261956512,0.09206788962467297,-0.5914718361507322,-0.3479284765976762,0.45940990582375296,0.01741517326918874,0.4354838709677419,0.4746987951807229,0.04877422680071534,0.018121855413141395,0.0246728855135173,0.0666255754647,0,5
10,0.2,0.5,4003.0,0.0,4003,4003,0.13000249812640516,0.06625749917027458,0.0559580314763927,0.2323257556832375,0.10566720625739805,0.03182640482732114,0.0647650280840584,0.1360149385747944,2.232618129812197,0.26969691856553085,1.8973664265307573,2.624947456939162,1.1163090649060985,0.13484845928276534,0.9486832132653789,1.312473728469581,-1.0106418586487005,0.158215441854192,-1.2477087003855225,-0.8222700832303655,0.45940990582375296,0.01741517326918874,0.4354838709677419,0.4746987951807229,0.04877422680071534,0.018121855413141395,0.0246728855135173,0.0666255754647,0,5
10,0.2,0.75,4003.0,0.0,4003,4003,0.13000249812640516,0.06625749917027458,0.0559580314763927,0.2323257556832375,0.10566720625739805,0.03182640482732114,0.0647650280840584,0.1360149385747944,2.232618129812197,0.26969691856553085,1.8973664265307573,2.624947456939162,1.6744635973591477,0.202272688924148,1.4230248198980682,1.9687105927043715,-1.5687963911017495,0.22512176542431692,-1.9039455646203127,-1.2966116898630549,0.45940990582375296,0.01741517326918874,0.4354838709677419,0.4746987951807229,0.04877422680071534,0.018121855413141395,0.0246728855135173,0.0666255754647,0,5
10,0.2,1.0,4003.0,0.0,4003,4003,0.13000249812640516,0.06625749917027458,0.0559580314763927,0.2323257556832375,0.10566720625739805,0.03182640482732114,0.0647650280840584,0.1360149385747944,2.232618129812197,0.26969691856553085,1.8973664265307573,2.624947456939162,2.232618129812197,0.26969691856553085,1.8973664265307573,2.624947456939162,-2.126950923554799,0.292266224493822,-2.560182428855104,-1.7709532964957444,0.45940990582375296,0.01741517326918874,0.4354838709677419,0.4746987951807229,0.04877422680071534,0.018121855413141395,0.0246728855135173,0.0666255754647,0,5
10,0.3,0.0,4003.0,0.0,4003,4003,0.04041968523607292,0.014882628680972603,0.0194853859605296,0.0607044716462653,0.10435113259449177,0.034928358543557324,0.0790923883212444,0.1657846871403652,2.1064125992776908,0.21861872530149531,1.7769231057640726,2.3253029830149603,0.0,0.0,0.0,0.0,0.10435113259449177,0.034928358543557324,0.0790923883212444,0.1657846871403652,0.47238544363354096,0.03361797446561943,0.4259259259259259,0.5166666666666667,0.05132320275142623,0.023819404301225783,0.0340137990184376,0.0932987401664059,5,5
10,0.3,0.25,4003.0,0.0,4003,4003,0.04041968523607292,0.014882628680972603,0.0194853859605296,0.0607044716462653,0.10435113259449177,0.034928358543557324,0.0790923883212444,0.1657846871403652,2.1064125992776908,0.21861872530149531,1.7769231057640726,2.3253029830149603,0.5266031498194227,0.054654681325373836,0.4442307764410181,0.5813257457537401,-0.42225201722493094,0.08659920514735696,-0.5022333574324955,-0.2784460893006529,0.47238544363354096,0.03361797446561943,0.4259259259259259,0.5166666666666667,0.05132320275142623,0.023819404301225783,0.0340137990184376,0.0932987401664059,0,5
10,0.3,0.5,4003.0,0.0,4003,4003,0.04041968523607292,0.014882628680972603,0.0194853859605296,0.0607044716462653,0.10435113259449177,0.034928358543557324,0.0790923883212444,0.1657846871403652,2.1064125992776908,0.21861872530149531,1.7769231057640726,2.3253029830149603,1.0532062996388454,0.10930936265074766,0.8884615528820363,1.1626514915074802,-0.9488551670443538,0.14054580326469057,-1.083559103186236,-0.7226768657416711,0.47238544363354096,0.03361797446561943,0.4259259259259259,0.5166666666666667,0.05132320275142623,0.023819404301225783,0.0340137990184376,0.0932987401664059,0,5
10,0.3,0.75,4003.0,0.0,4003,4003,0.04041968523607292,0.014882628680972603,0.0194853859605296,0.0607044716462653,0.10435113259449177,0.034928358543557324,0.0790923883212444,0.1657846871403652,2.1064125992776908,0.21861872530149531,1.7769231057640726,2.3253029830149603,1.5798094494582682,0.16396404397612152,1.3326923293230544,1.7439772372612206,-1.4754583168637763,0.19488738204418596,-1.6648848489399757,-1.1669076421826892,0.47238544363354096,0.03361797446561943,0.4259259259259259,0.5166666666666667,0.05132320275142623,0.023819404301225783,0.0340137990184376,0.0932987401664059,0,5
10,0.3,1.0,4003.0,0.0,4003,4003,0.04041968523607292,0.014882628680972603,0.0194853859605296,0.0607044716462653,0.10435113259449177,0.034928358543557324,0.0790923883212444,0.1657846871403652,2.1064125992776908,0.21861872530149531,1.7769231057640726,2.3253029830149603,2.1064125992776908,0.21861872530149531,1.7769231057640726,2.3253029830149603,-2.002061466683199,0.24936585356923333,-2.246210594693716,-1.6111384186237074,0.47238544363354096,0.03361797446561943,0.4259259259259259,0.5166666666666667,0.05132320275142623,0.023819404301225783,0.0340137990184376,0.0932987401664059,0,5
10,0.4,0.0,4003.0,0.0,4003,4003,0.0148388708468648,0.0036441833682359166,0.0087434424181863,0.0184861353984511,0.1166579974913922,0.05313217836621859,0.0483458505382353,0.1975465279888647,2.0238831483096305,0.22140343889127378,1.7657247642648073,2.2989802125128214,0.0,0.0,0.0,0.0,0.1166579974913922,0.05313217836621859,0.0483458505382353,0.1975465279888647,0.5000072393822393,0.053406380275471,0.4375,0.5540540540540541,0.05941946979759401,0.030693170704976427,0.0221521482515887,0.1065023108760192,5,5
10,0.4,0.25,4003.0,0.0,4003,4003,0.0148388708468648,0.0036441833682359166,0.0087434424181863,0.0184861353984511,0.1166579974913922,0.05313217836621859,0.0483458505382353,0.1975465279888647,2.0238831483096305,0.22140343889127378,1.7657247642648073,2.2989802125128214,0.5059707870774076,0.05535085972281847,0.4414311910662018,0.5747450531282053,-0.3893127895860153,0.09474746831439528,-0.4972654598091486,-0.2661676542762301,0.5000072393822393,0.053406380275471,0.4375,0.5540540540540541,0.05941946979759401,0.030693170704976427,0.0221521482515887,0.1065023108760192,0,5
10,0.4,0.5,4003.0,0.0,4003,4003,0.0148388708468648,0.0036441833682359166,0.0087434424181863,0.0184861353984511,0.1166579974913922,0.05313217836621859,0.0483458505382353,0.1975465279888647,2.0238831483096305,0.22140343889127378,1.7657247642648073,2.2989802125128214,1.0119415741548152,0.11070171944563702,0.8828623821324036,1.149490106256411,-0.8952835766634228,0.14580319773635034,-1.0428767701565325,-0.729881836541325,0.5000072393822393,0.053406380275471,0.4375,0.5540540540540541,0.05941946979759401,0.030693170704976427,0.0221521482515887,0.1065023108760192,0,5
10,0.4,0.75,4003.0,0.0,4003,4003,0.0148388708468648,0.0036441833682359166,0.0087434424181863,0.0184861353984511,0.1166579974913922,0.05313217836621859,0.0483458505382353,0.1975465279888647,2.0238831483096305,0.22140343889127378,1.7657247642648073,2.2989802125128214,1.517912361232223,0.1660525791684553,1.3242935731986056,1.724235159384616,-1.4012543637408306,0.19916700914662916,-1.610004764425761,-1.1935960188064196,0.5000072393822393,0.053406380275471,0.4375,0.5540540540540541,0.05941946979759401,0.030693170704976427,0.0221521482515887,0.1065023108760192,0,5
10,0.4,1.0,4003.0,0.0,4003,4003,0.0148388708468648,0.0036441833682359166,0.0087434424181863,0.0184861353984511,0.1166579974913922,0.05313217836621859,0.0483458505382353,0.1975465279888647,2.0238831483096305,0.22140343889127378,1.7657247642648073,2.2989802125128214,2.0238831483096305,0.22140343889127378,1.7657247642648073,2.2989802125128214,-1.9072251508182378,0.25338480210697706,-2.184749817553966,-1.6505902706083495,0.5000072393822393,0.053406380275471,0.4375,0.5540540540540541,0.05941946979759401,0.030693170704976427,0.0221521482515887,0.1065023108760192,0,5
10,0.5,0.0,4003.0,0.0,4003,4003,0.00719460404696472,0.0017433271368841427,0.0044966275293529,0.0087434424181863,0.15051650211632872,0.07361096289439838,0.0755389577249867,0.2524556822568505,2.0770567924311534,0.2375664202371267,1.822797211878067,2.370951394224828,0.0,0.0,0.0,0.0,0.15051650211632872,0.07361096289439838,0.0755389577249867,0.2524556822568505,0.53396899537317,0.0933578006405396,0.4117647058823529,0.6129032258064516,0.07538104152777544,0.04274543711135032,0.0351993445250814,0.138499050037903,5,5
10,0.5,0.25,4003.0,0.0,4003,4003,0.00719460404696472,0.0017433271368841427,0.0044966275293529,0.0087434424181863,0.15051650211632872,0.07361096289439838,0.0755389577249867,0.2524556822568505,2.0770567924311534,0.2375664202371267,1.822797211878067,2.370951394224828,0.5192641981077883,0.0593916050592816,0.4556993029695168,0.5927378485562069,-0.36874769599145946,0.1205285881980284,-0.509281913578665,-0.2032436207126662,0.53396899537317,0.0933578006405396,0.4117647058823529,0.6129032258064516,0.07538104152777544,0.04274543711135032,0.0351993445250814,0.138499050037903,0,5
