horizon,scope,fold,ridge_rank_ic_estimate,ridge_rank_ic_ci_lower,ridge_rank_ic_ci_upper,ridge_rank_ic_probability_above_benchmark,ridge_mae_improvement_bps_estimate,ridge_mae_improvement_bps_ci_lower,ridge_mae_improvement_bps_ci_upper,ridge_mae_improvement_bps_probability_above_benchmark,ridge_mae_improvement_pct_estimate,ridge_mae_improvement_pct_ci_lower,ridge_mae_improvement_pct_ci_upper,ridge_mae_improvement_pct_probability_above_benchmark,ridge_nonzero_directional_accuracy_estimate,ridge_nonzero_directional_accuracy_ci_lower,ridge_nonzero_directional_accuracy_ci_upper,ridge_nonzero_directional_accuracy_probability_above_benchmark,mean_gross_return_active_bps_estimate,mean_gross_return_active_bps_ci_lower,mean_gross_return_active_bps_ci_upper,mean_gross_return_active_bps_probability_above_benchmark,mean_estimated_cost_active_bps_estimate,mean_estimated_cost_active_bps_ci_lower,mean_estimated_cost_active_bps_ci_upper,mean_estimated_cost_active_bps_probability_above_benchmark,mean_net_return_active_bps_estimate,mean_net_return_active_bps_ci_lower,mean_net_return_active_bps_ci_upper,mean_net_return_active_bps_probability_above_benchmark,break_even_cost_fraction_estimate,break_even_cost_fraction_ci_lower,break_even_cost_fraction_ci_upper,break_even_cost_fraction_probability_above_benchmark
100,fold,1,0.023080304650482244,-0.0654156994767382,0.11154845836274026,0.754,-0.17381044823212732,-0.23757515092843123,-0.1020426101000956,0.0,-17.435677535768168,-23.6551728978848,-10.525902323328431,0.0,0.5114887443981038,0.4722396602496421,0.5558506345051899,0.708,0.04358041870816676,-0.08004046233545441,0.1759246955900184,0.759,2.9669941014915904,2.81071810895513,3.1194751534003697,1.0,-2.923413682783423,-3.130434554396004,-2.7100787404394,0.0,0.014688407599549211,-0.02711144408629395,0.05916768301761348,0.0
100,fold,2,0.2082584411079965,0.11535805771529445,0.2780251307679453,1.0,-0.010389729010687021,-0.03899522731846765,0.017124944082362425,0.205,-1.0537549279502743,-4.079360944303728,1.705958880172536,0.205,0.5143123350069879,0.47856699202136366,0.5459419730303694,0.752,0.16988737954255886,-0.026465423753813434,0.2847284756608215,0.948,2.7498113831053788,2.58816138024989,2.928701566063372,1.0,-2.5799240035628195,-2.8349365832657027,-2.4079019922624965,0.0,0.061781466389416145,-0.009617739462575877,0.10130000964456479,0.0
100,fold,3,0.13779522364998534,0.05988690306858743,0.2017431741369266,1.0,-0.012844321585307905,-0.04257743676940604,0.012039229467044815,0.121,-1.2874813419738147,-4.34206323158657,1.223153110286511,0.121,0.5274554898059381,0.48834555521871054,0.5648834506760215,0.902,0.3585614403243305,0.18567332560105343,0.5046885234205324,1.0,2.5477207554555252,2.3619376716180613,2.8134795072380023,1.0,-2.189159315131195,-2.544227728554752,-1.8968379344542858,0.0,0.140738124284826,0.06831971006971106,0.20730722102644686,0.0
100,fold,4,0.1816284762088424,0.10493996865795799,0.2532075329594469,1.0,0.010747842306051303,-0.009137287167703524,0.030345898804607085,0.853,1.108384623643476,-1.016605851997081,3.0590269287224485,0.853,0.5602225672877846,0.5296265333047958,0.5941410539521871,1.0,0.2657852839535158,0.04323754725743437,0.4891629634060741,0.99,2.3401095382054247,2.093122012762354,2.5094564447790577,1.0,-2.074324254251909,-2.3406600281372687,-1.6901012106510118,0.0,0.11357813795218337,0.017882312651715422,0.2182018840859501,0.0
100,fold,5,0.26971083798199835,0.19585237307152695,0.32790696929780455,1.0,0.031690765987662406,0.011811711078688569,0.052741013992190146,0.995,3.2425053069400516,1.2143777919695382,5.3207223177498815,0.995,0.5884437596302003,0.5538709294032033,0.6216197162203846,1.0,0.3847947477175414,0.21972553991594462,0.5589999557918033,1.0,2.054339990828039,1.9457281832488886,2.1731363551663683,1.0,-1.6695452431104976,-1.8820677280035902,-1.4632468189544745,0.0,0.18730821063481462,0.10554422112456133,0.2729789131718289,0.0
100,horizon_mean,,0.16409465671986095,0.12629195060704998,0.19387863233174887,1.0,-0.03092117810688171,-0.047184813601602295,-0.015058010031560116,0.0,-3.0852047750217455,-4.74185622274394,-1.4973632899661236,0.0,0.5403845792258031,0.5234816263814475,0.5562641683738057,1.0,0.24452185404922266,0.16367780196012624,0.31442954959951835,1.0,2.5317951538171917,2.4471084745831124,2.6133346670041786,1.0,-2.287273299767969,-2.4048783518216568,-2.1622469013108847,0.0,0.10361886937215785,0.07027696929323318,0.13550072766310958,0.0
