horizon,fold,spread_regime,confidence_threshold,active_signals,active_signal_fraction,gross_return_bps,full_estimated_cost_bps,applied_cost_bps,net_return_bps,mean_gross_return_active_bps,mean_full_estimated_cost_active_bps,mean_applied_cost_active_bps,mean_net_return_active_bps,active_hit_rate,mean_absolute_score_active,break_even_cost_fraction,max_drawdown_bps,sampled_observations
50,2,three_plus_ticks,0.2,110,0.13871374527112232,38.82819137437488,302.17377451423175,302.17377451423175,-263.3455831398569,0.3529835579488625,2.7470343137657434,2.7470343137657434,-2.3940507558168815,0.6636363636363637,0.3100387948468951,0.12849623180169845,-263.34558313985696,793
50,2,three_plus_ticks,0.3,39,0.04918032786885246,14.231421453332338,97.0379293616789,97.0379293616789,-82.80650790834657,0.36490824239313685,2.488152034914844,2.488152034914844,-2.123243792521707,0.6410256410256411,0.42992120485958324,0.1466583381049807,-82.80650790834656,793
50,2,three_plus_ticks,0.4,13,0.01639344262295082,3.1701461458155666,28.033838784801695,28.033838784801695,-24.86369263898613,0.24385739583196667,2.156449137292438,2.156449137292438,-1.9125917414604718,0.5384615384615384,0.6124260804493079,0.11308284142428023,-24.863692638986127,793
50,2,three_plus_ticks,0.5,8,0.01008827238335435,2.2254625764850378,16.112134506358153,16.112134506358153,-13.886671929873117,0.2781828220606297,2.014016813294769,2.014016813294769,-1.7358339912341396,0.625,0.7314434123981919,0.13812338617250422,-13.886671929873115,793
50,2,two_ticks,0.05,1,0.3333333333333333,0.08561937052675717,1.9692609166597606,1.9692609166597606,-1.8836415461330034,0.08561937052675717,1.9692609166597606,1.9692609166597606,-1.8836415461330034,1.0,0.6474453251963356,0.04347792098163601,0.0,3
50,2,two_ticks,0.1,1,0.3333333333333333,0.08561937052675717,1.9692609166597606,1.9692609166597606,-1.8836415461330034,0.08561937052675717,1.9692609166597606,1.9692609166597606,-1.8836415461330034,1.0,0.6474453251963356,0.04347792098163601,0.0,3
50,2,two_ticks,0.2,1,0.3333333333333333,0.08561937052675717,1.9692609166597606,1.9692609166597606,-1.8836415461330034,0.08561937052675717,1.9692609166597606,1.9692609166597606,-1.8836415461330034,1.0,0.6474453251963356,0.04347792098163601,0.0,3
50,2,two_ticks,0.3,1,0.3333333333333333,0.08561937052675717,1.9692609166597606,1.9692609166597606,-1.8836415461330034,0.08561937052675717,1.9692609166597606,1.9692609166597606,-1.8836415461330034,1.0,0.6474453251963356,0.04347792098163601,0.0,3
50,2,two_ticks,0.4,1,0.3333333333333333,0.08561937052675717,1.9692609166597606,1.9692609166597606,-1.8836415461330034,0.08561937052675717,1.9692609166597606,1.9692609166597606,-1.8836415461330034,1.0,0.6474453251963356,0.04347792098163601,0.0,3
50,2,two_ticks,0.5,1,0.3333333333333333,0.08561937052675717,1.9692609166597606,1.9692609166597606,-1.8836415461330034,0.08561937052675717,1.9692609166597606,1.9692609166597606,-1.8836415461330034,1.0,0.6474453251963356,0.04347792098163601,0.0,3
50,3,one_tick,0.05,4,1.0,2.4881352937888845,5.9186577600890855,5.9186577600890855,-3.430522466300201,0.6220338234472211,1.4796644400222714,1.4796644400222714,-0.8576306165750502,0.75,0.22984860791520123,0.42038843850154195,-1.0301587837497879,4
50,3,one_tick,0.1,3,0.75,1.5453293318257177,4.804529492237819,4.804529492237819,-3.2592001604121013,0.5151097772752392,1.6015098307459397,1.6015098307459397,-1.0864000534707003,0.6666666666666666,0.27317236878176615,0.32164009697980755,-0.8588364778616882,4
50,3,one_tick,0.2,1,0.25,1.9725388289981716,1.4582342076656272,1.4582342076656272,0.5143046213325444,1.9725388289981716,1.4582342076656272,1.4582342076656272,0.5143046213325444,1.0,0.5257670652959933,1.352689999061162,0.0,4
50,3,one_tick,0.3,1,0.25,1.9725388289981716,1.4582342076656272,1.4582342076656272,0.5143046213325444,1.9725388289981716,1.4582342076656272,1.4582342076656272,0.5143046213325444,1.0,0.5257670652959933,1.352689999061162,0.0,4
50,3,one_tick,0.4,1,0.25,1.9725388289981716,1.4582342076656272,1.4582342076656272,0.5143046213325444,1.9725388289981716,1.4582342076656272,1.4582342076656272,0.5143046213325444,1.0,0.5257670652959933,1.352689999061162,0.0,4
50,3,one_tick,0.5,1,0.25,1.9725388289981716,1.4582342076656272,1.4582342076656272,0.5143046213325444,1.9725388289981716,1.4582342076656272,1.4582342076656272,0.5143046213325444,1.0,0.5257670652959933,1.352689999061162,0.0,4
50,3,three_plus_ticks,0.05,523,0.6595208070617906,72.19274270137355,1385.7329507780241,1385.7329507780241,-1313.5402080766507,0.13803583690511195,2.6495849919273886,2.6495849919273886,-2.511549155022277,0.5353728489483748,0.1398237115841465,0.05209715382811725,-1310.7955995249538,793
50,3,three_plus_ticks,0.1,295,0.3720050441361917,70.74677780332883,789.1906480680826,789.1906480680826,-718.4438702647537,0.239819585773996,2.6752225358240085,2.6752225358240085,-2.435402950050013,0.6,0.19010061944725948,0.08964472396690841,-718.4438702647541,793
50,3,three_plus_ticks,0.2,80,0.1008827238335435,29.932950353821486,211.7357095563822,211.7357095563822,-181.80275920256074,0.3741618794227685,2.6466963694547774,2.6466963694547774,-2.272534490032009,0.6625,0.31866524479083214,0.14136940063882217,-181.80275920256068,793
50,3,three_plus_ticks,0.3,33,0.0416141235813367,11.405935704973391,78.97158899173013,78.97158899173013,-67.56565328675674,0.345634415302224,2.3930784542948524,2.3930784542948524,-2.0474440389926287,0.6060606060606061,0.42790072572751225,0.144430875085568,-67.56565328675673,793
50,3,three_plus_ticks,0.4,14,0.017654476670870115,4.4581672661780924,31.38253118008724,31.38253118008724,-26.92436391390915,0.3184405190127209,2.2416093700062314,2.2416093700062314,-1.9231688509935105,0.5714285714285714,0.5469659923263386,0.14205888112068146,-26.924363913909147,793
50,3,three_plus_ticks,0.5,8,0.01008827238335435,1.6287234514633653,16.717527651920065,16.717527651920065,-15.0888042004567,0.20359043143292066,2.089690956490008,2.089690956490008,-1.8861005250570873,0.625,0.6181072118705377,0.09742609585432932,-15.088804200456698,793
50,3,two_ticks,0.05,2,0.6666666666666666,0.17161411939858873,1.5412969139483597,1.5412969139483597,-1.369682794549771,0.08580705969929436,0.7706484569741798,0.7706484569741798,-0.6848413972748855,0.5,0.1411739093183331,0.11134397133058722,-1.369682794549771,3
50,3,two_ticks,0.1,2,0.6666666666666666,0.17161411939858873,1.5412969139483597,1.5412969139483597,-1.369682794549771,0.08580705969929436,0.7706484569741798,0.7706484569741798,-0.6848413972748855,0.5,0.1411739093183331,0.11134397133058722,-1.369682794549771,3
50,3,two_ticks,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
50,3,two_ticks,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
50,3,two_ticks,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
50,3,two_ticks,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
50,4,one_tick,0.05,2,1.0,-1.2888309310055135,2.837719549345147,2.837719549345147,-4.1265504803506605,-0.6444154655027567,1.4188597746725735,1.4188597746725735,-2.0632752401753303,0.0,0.20978469695873117,-0.4541784022677412,-2.065040160920167,2
50,4,one_tick,0.1,2,1.0,-1.2888309310055135,2.837719549345147,2.837719549345147,-4.1265504803506605,-0.6444154655027567,1.4188597746725735,1.4188597746725735,-2.0632752401753303,0.0,0.20978469695873117,-0.4541784022677412,-2.065040160920167,2
50,4,one_tick,0.2,1,0.5,-1.0307064633874319,1.0308038560430615,1.0308038560430615,-2.0615103194304933,-1.0307064633874319,1.0308038560430615,1.0308038560430615,-2.0615103194304933,0.0,0.27648684772646703,-0.9999055177616395,0.0,2
50,4,one_tick,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
50,4,one_tick,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
50,4,one_tick,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
50,4,three_plus_ticks,0.05,531,0.6679245283018868,110.44467660528801,1334.0893927807715,1334.0893927807715,-1223.6447161754836,0.20799374125289644,2.512409402600323,2.512409402600323,-2.3044156613474267,0.5951035781544256,0.15913615524910116,0.08278656378121521,-1218.8370054406614,795
50,4,three_plus_ticks,0.1,323,0.40628930817610065,64.77890455809931,778.5582187722468,778.5582187722468,-713.7793142141475,0.20055388408080288,2.410396962143179,2.410396962143179,-2.209843078062376,0.6068111455108359,0.21397738277685038,0.08320367442816658,-713.7793142141472,795
50,4,three_plus_ticks,0.2,117,0.1471698113207547,43.63742175437557,257.02575602913817,257.02575602913817,-213.3883342747626,0.3729694167040647,2.1968013335823775,2.1968013335823775,-1.8238319168783126,0.6666666666666666,0.3405914202320762,0.16977840053285767,-213.3883342747626,795
50,4,three_plus_ticks,0.3,59,0.07421383647798742,19.591960904428163,131.63077360863645,131.63077360863645,-112.0388127042083,0.3320671339733587,2.23103006116333,2.23103006116333,-1.898962927189971,0.6101694915254238,0.43399224073401976,0.148840277750542,-112.0388127042083,795
50,4,three_plus_ticks,0.4,27,0.033962264150943396,7.995652820073085,56.97634726800091,56.97634726800091,-48.98069444792783,0.2961352896323365,2.1102350840000335,2.1102350840000335,-1.8140997943676975,0.6666666666666666,0.5474206195230155,0.1403328434247242,-48.980694447927824,795
50,4,three_plus_ticks,0.5,14,0.01761006289308176,6.280718034791244,28.1096865759548,28.1096865759548,-21.828968541163555,0.4486227167708031,2.007834755425343,2.007834755425343,-1.5592120386545398,0.7857142857142857,0.6250025650394824,0.22343607488543857,-21.828968541163555,795
50,4,two_ticks,0.05,3,1.0,-0.6016620025284247,3.008726354286992,3.008726354286992,-3.6103883568154167,-0.20055400084280825,1.0029087847623306,1.0029087847623306,-1.203462785605139,0.3333333333333333,0.19461687434858285,-0.19997232439272683,-1.0330067168666024,3
50,4,two_ticks,0.1,3,1.0,-0.6016620025284247,3.008726354286992,3.008726354286992,-3.6103883568154167,-0.20055400084280825,1.0029087847623306,1.0029087847623306,-1.203462785605139,0.3333333333333333,0.19461687434858285,-0.19997232439272683,-1.0330067168666024,3
50,4,two_ticks,0.2,1,0.3333333333333333,1.5464980411028506,0.8592718906613733,0.8592718906613733,0.6872261504414773,1.5464980411028506,0.8592718906613733,0.8592718906613733,0.6872261504414773,1.0,0.23293989516385621,1.7997772973959685,0.0,3
50,4,two_ticks,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
50,4,two_ticks,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
50,4,two_ticks,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
50,5,one_tick,0.05,6,0.75,-0.431121676968127,6.2786431349346055,6.2786431349346055,-6.709764811902732,-0.07185361282802116,1.0464405224891011,1.0464405224891011,-1.1182941353171223,0.3333333333333333,0.14770069211861747,-0.06866478436548652,-6.709764811902733,8
50,5,one_tick,0.1,5,0.625,0.4293672528399295,5.074054882273518,5.074054882273518,-4.644687629433588,0.0858734505679859,1.0148109764547033,1.0148109764547033,-0.9289375258867179,0.4,0.16255456320722736,0.08462014361333516,-4.644687629433589,8
50,5,one_tick,0.2,1,0.125,-1.0320716257705698,1.2039681816913212,1.2039681816913212,-2.236039807461891,-1.0320716257705698,1.2039681816913212,1.2039681816913212,-2.236039807461891,0.0,0.27478364115131926,-0.8572250010135043,-2.236039807461891,8
50,5,one_tick,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
50,5,one_tick,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
50,5,one_tick,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
50,5,three_plus_ticks,0.05,534,0.6819923371647509,119.27409007301493,1177.6957138570378,1177.6957138570378,-1058.4216237840228,0.22335971923785566,2.205422685125539,2.205422685125539,-1.9820629658876832,0.6123595505617978,0.1477099785645203,0.10127751053995411,-1057.0440146675987,783
50,5,three_plus_ticks,0.1,316,0.40357598978288634,100.95546263591326,675.2193167503337,675.2193167503337,-574.2638541144206,0.31947931213896597,2.136769989716246,2.136769989716246,-1.8172906775772804,0.6677215189873418,0.1975838128126037,0.14951506885464613,-574.2638541144204,783
50,5,three_plus_ticks,0.2,98,0.1251596424010217,37.23660032162957,190.1568086063727,190.1568086063727,-152.92020828474307,0.3799653094043833,1.9403755980242112,1.9403755980242112,-1.5604102886198274,0.6836734693877551,0.31790946349980975,0.19582049464613102,-152.92020828474313,783
50,5,three_plus_ticks,0.3,40,0.05108556832694764,19.435337387927465,75.67918401343314,75.67918401343314,-56.24384662550569,0.4858834346981866,1.8919796003358287,1.8919796003358287,-1.406096165637642,0.775,0.4361071961940441,0.25681219533865046,-56.24384662550569,783
50,5,three_plus_ticks,0.4,20,0.02554278416347382,10.4060933144412,36.204581451324245,36.204581451324245,-25.798488136883048,0.52030466572206,1.8102290725662122,1.8102290725662122,-1.2899244068441522,0.8,0.5273758737259024,0.2874247649688153,-25.79848813688304,783
50,5,three_plus_ticks,0.5,7,0.008939974457215836,2.580807145902142,12.898514860669291,12.898514860669291,-10.317707714767149,0.36868673512887745,1.8426449800956128,1.8426449800956128,-1.4739582449667352,0.8571428571428571,0.6737530509976339,0.20008560472118,-10.317707714767147,783
50,5,two_ticks,0.05,8,0.8888888888888888,2.4072307162437134,6.708883910076447,6.708883910076447,-4.301653193832734,0.3009038395304642,0.8386104887595559,0.8386104887595559,-0.5377066492290917,0.625,0.18401756211427417,0.3588123968918525,-4.301653193832734,9
50,5,two_ticks,0.1,7,0.7777777777777778,1.718608477186967,5.8480586879327525,5.8480586879327525,-4.1294502107457856,0.2455154967409953,0.8354369554189647,0.8354369554189647,-0.5899214586779694,0.5714285714285714,0.19884102485096614,0.29387674934474417,-4.1294502107457856,9
50,5,two_ticks,0.2,2,0.2222222222222222,0.3430900279977056,2.4068267797673824,2.4068267797673824,-2.0637367517696767,0.1715450139988528,1.2034133898836912,1.2034133898836912,-1.0318683758848384,0.5,0.2925175687385861,0.14254869975763895,-2.0637367517696767,9
50,5,two_ticks,0.3,1,0.1111111111111111,-0.43002614559028984,1.2900303589898965,1.2900303589898965,-1.7200565045801863,-0.43002614559028984,1.2900303589898965,1.2900303589898965,-1.7200565045801863,0.0,0.33774427497237247,-0.33334575624018925,-1.7200565045801863,9
50,5,two_ticks,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
50,5,two_ticks,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
