horizon,fold,model,feature,normalized_gain_importance
100,1,lightgbm_regressor,is_deletion,0.0
100,1,lightgbm_regressor,is_visible_execution,0.0005387102002432101
100,1,lightgbm_regressor,is_hidden_execution,0.0
100,1,lightgbm_regressor,seconds_from_open,0.1234056520929588
100,1,lightgbm_regressor,session_fraction,0.02260438457862388
100,1,lightgbm_regressor,time_sin,0.050583808017567684
100,1,lightgbm_regressor,time_cos,0.08206201968350624
100,1,lightgbm_regressor,event_intensity_20,0.009469824748850574
100,1,lightgbm_regressor,ofi_l1_sum_20,0.013749468031086903
100,1,lightgbm_regressor,add_pressure_20,0.001405213284746408
100,1,lightgbm_regressor,cancel_pressure_20,0.0021975365216686873
100,1,lightgbm_regressor,trade_pressure_20,0.07590207082085854
100,1,lightgbm_regressor,rolling_volatility_20,0.021621558748443608
100,1,lightgbm_regressor,event_intensity_50,0.02666200419796051
100,1,lightgbm_regressor,ofi_l1_sum_50,0.034492738795811995
100,1,lightgbm_regressor,add_pressure_50,0.00908032938866109
100,1,lightgbm_regressor,cancel_pressure_50,0.007527532686187595
100,1,lightgbm_regressor,trade_pressure_50,0.0683625399487591
100,1,lightgbm_regressor,rolling_volatility_50,0.0409432374974193
100,1,lightgbm_regressor,event_intensity_100,0.06479210986820574
100,1,lightgbm_regressor,ofi_l1_sum_100,0.04227764141497889
100,1,lightgbm_regressor,add_pressure_100,0.026609913712240394
100,1,lightgbm_regressor,cancel_pressure_100,0.02953609398907174
100,1,lightgbm_regressor,trade_pressure_100,0.03391748058027996
100,1,lightgbm_regressor,rolling_volatility_100,0.07573867415827885
100,2,lightgbm_classifier,spread_bps,0.07793525351932436
100,2,lightgbm_classifier,queue_imbalance_l1,0.03172360878625897
100,2,lightgbm_classifier,microprice_deviation_bps,0.03759472710651971
100,2,lightgbm_classifier,depth_imbalance_1,0.0064316596256070585
100,2,lightgbm_classifier,depth_imbalance_5,0.02614841060979121
100,2,lightgbm_classifier,depth_imbalance_10,0.034319467092364844
100,2,lightgbm_classifier,ofi_l1,0.00043088531716801884
100,2,lightgbm_classifier,event_interarrival_us,0.0012652761338420402
100,2,lightgbm_classifier,is_submission,0.0
100,2,lightgbm_classifier,is_partial_cancel,0.0
100,2,lightgbm_classifier,is_deletion,3.996205318523533e-05
100,2,lightgbm_classifier,is_visible_execution,0.00013763554916908937
100,2,lightgbm_classifier,is_hidden_execution,0.0
100,2,lightgbm_classifier,seconds_from_open,0.06082714910894302
100,2,lightgbm_classifier,session_fraction,0.0110934516165036
100,2,lightgbm_classifier,time_sin,0.060247565945358156
100,2,lightgbm_classifier,time_cos,0.05266994700929221
100,2,lightgbm_classifier,event_intensity_20,0.017965569547344563
100,2,lightgbm_classifier,ofi_l1_sum_20,0.013100390542968413
100,2,lightgbm_classifier,add_pressure_20,0.01448558037751299
100,2,lightgbm_classifier,cancel_pressure_20,0.012429027784316747
100,2,lightgbm_classifier,trade_pressure_20,0.039677676564859786
100,2,lightgbm_classifier,rolling_volatility_20,0.02790082215847232
100,2,lightgbm_classifier,event_intensity_50,0.03665395639215389
100,2,lightgbm_classifier,ofi_l1_sum_50,0.03144663094571809
100,2,lightgbm_classifier,add_pressure_50,0.0782768007231656
100,2,lightgbm_classifier,cancel_pressure_50,0.01718799893650084
100,2,lightgbm_classifier,trade_pressure_50,0.029815372380333546
100,2,lightgbm_classifier,rolling_volatility_50,0.06482330098785143
100,2,lightgbm_classifier,event_intensity_100,0.033203872937104854
100,2,lightgbm_classifier,ofi_l1_sum_100,0.03511544710372655
100,2,lightgbm_classifier,add_pressure_100,0.02243688806134254
100,2,lightgbm_classifier,cancel_pressure_100,0.02338940301727055
100,2,lightgbm_classifier,trade_pressure_100,0.03324092464219225
100,2,lightgbm_classifier,rolling_volatility_100,0.06798533742383753
100,2,lightgbm_regressor,spread_bps,0.056169886999524216
100,2,lightgbm_regressor,queue_imbalance_l1,0.016088462591952315
100,2,lightgbm_regressor,microprice_deviation_bps,0.008234273396045886
100,2,lightgbm_regressor,depth_imbalance_1,0.0035919956036362
100,2,lightgbm_regressor,depth_imbalance_5,0.023323427126413752
100,2,lightgbm_regressor,depth_imbalance_10,0.03073692922000771
100,2,lightgbm_regressor,ofi_l1,0.00032821859367086683
100,2,lightgbm_regressor,event_interarrival_us,0.0
100,2,lightgbm_regressor,is_submission,0.0
100,2,lightgbm_regressor,is_partial_cancel,0.0
100,2,lightgbm_regressor,is_deletion,0.0
100,2,lightgbm_regressor,is_visible_execution,0.002897718271302838
100,2,lightgbm_regressor,is_hidden_execution,0.0
100,2,lightgbm_regressor,seconds_from_open,0.13167383652865247
100,2,lightgbm_regressor,session_fraction,0.019664782429791843
100,2,lightgbm_regressor,time_sin,0.08717948589392181
100,2,lightgbm_regressor,time_cos,0.07056434613494238
100,2,lightgbm_regressor,event_intensity_20,0.008312254089577793
100,2,lightgbm_regressor,ofi_l1_sum_20,0.009851747706807823
100,2,lightgbm_regressor,add_pressure_20,0.0007201838113730117
100,2,lightgbm_regressor,cancel_pressure_20,0.005169535226309585
100,2,lightgbm_regressor,trade_pressure_20,0.08034874582403911
100,2,lightgbm_regressor,rolling_volatility_20,0.019104558057106025
100,2,lightgbm_regressor,event_intensity_50,0.032096219072583344
100,2,lightgbm_regressor,ofi_l1_sum_50,0.036800193169558335
100,2,lightgbm_regressor,add_pressure_50,0.009588048825168269
100,2,lightgbm_regressor,cancel_pressure_50,0.009543826159463751
100,2,lightgbm_regressor,trade_pressure_50,0.05174563160610874
100,2,lightgbm_regressor,rolling_volatility_50,0.034964399870206775
100,2,lightgbm_regressor,event_intensity_100,0.060119781578119966
100,2,lightgbm_regressor,ofi_l1_sum_100,0.03448728300365227
100,2,lightgbm_regressor,add_pressure_100,0.02498653084701301
100,2,lightgbm_regressor,cancel_pressure_100,0.028759144709180284
100,2,lightgbm_regressor,trade_pressure_100,0.027458236586059313
100,2,lightgbm_regressor,rolling_volatility_100,0.07549031706781033
100,3,lightgbm_classifier,spread_bps,0.06979614962149508
100,3,lightgbm_classifier,queue_imbalance_l1,0.03398255126397989
100,3,lightgbm_classifier,microprice_deviation_bps,0.036970198088691925
100,3,lightgbm_classifier,depth_imbalance_1,0.005706851542540464
100,3,lightgbm_classifier,depth_imbalance_5,0.02088117648388491
100,3,lightgbm_classifier,depth_imbalance_10,0.02742943128079852
100,3,lightgbm_classifier,ofi_l1,0.00014549973952450237
100,3,lightgbm_classifier,event_interarrival_us,0.0014805903769999676
100,3,lightgbm_classifier,is_submission,0.0
100,3,lightgbm_classifier,is_partial_cancel,0.0
100,3,lightgbm_classifier,is_deletion,0.0
100,3,lightgbm_classifier,is_visible_execution,0.0004711851234309839
100,3,lightgbm_classifier,is_hidden_execution,0.0
100,3,lightgbm_classifier,seconds_from_open,0.06678037798318563
100,3,lightgbm_classifier,session_fraction,0.009911699766458261
100,3,lightgbm_classifier,time_sin,0.07521190384783717
100,3,lightgbm_classifier,time_cos,0.03280253352434764
100,3,lightgbm_classifier,event_intensity_20,0.0235692259788819
100,3,lightgbm_classifier,ofi_l1_sum_20,0.01174244911638623
100,3,lightgbm_classifier,add_pressure_20,0.01973250095157464
100,3,lightgbm_classifier,cancel_pressure_20,0.011566756746884174
100,3,lightgbm_classifier,trade_pressure_20,0.035319156681869926
100,3,lightgbm_classifier,rolling_volatility_20,0.02444623077415186
100,3,lightgbm_classifier,event_intensity_50,0.029066415985710473
100,3,lightgbm_classifier,ofi_l1_sum_50,0.03230858825152793
100,3,lightgbm_classifier,add_pressure_50,0.017802824174500912
100,3,lightgbm_classifier,cancel_pressure_50,0.01585517948698854
100,3,lightgbm_classifier,trade_pressure_50,0.049718007224695715
100,3,lightgbm_classifier,rolling_volatility_50,0.1307112375026583
100,3,lightgbm_classifier,event_intensity_100,0.034700263019345826
100,3,lightgbm_classifier,ofi_l1_sum_100,0.03703391846207265
100,3,lightgbm_classifier,add_pressure_100,0.02095739108064927
100,3,lightgbm_classifier,cancel_pressure_100,0.021525552046315087
100,3,lightgbm_classifier,trade_pressure_100,0.029900198248721043
100,3,lightgbm_classifier,rolling_volatility_100,0.07247395562389056
100,3,lightgbm_regressor,spread_bps,0.06248181398280672
100,3,lightgbm_regressor,queue_imbalance_l1,0.016402355391769406
100,3,lightgbm_regressor,microprice_deviation_bps,0.008655826562260948
100,3,lightgbm_regressor,depth_imbalance_1,0.0024619392119266757
100,3,lightgbm_regressor,depth_imbalance_5,0.019307420221133513
100,3,lightgbm_regressor,depth_imbalance_10,0.02479753964838201
100,3,lightgbm_regressor,ofi_l1,0.00026033617837082805
100,3,lightgbm_regressor,event_interarrival_us,0.0
100,3,lightgbm_regressor,is_submission,0.0
100,3,lightgbm_regressor,is_partial_cancel,0.0
100,3,lightgbm_regressor,is_deletion,0.0
100,3,lightgbm_regressor,is_visible_execution,0.003888079157587891
100,3,lightgbm_regressor,is_hidden_execution,0.0
100,3,lightgbm_regressor,seconds_from_open,0.09206988949302404
100,3,lightgbm_regressor,session_fraction,0.016741773772364278
100,3,lightgbm_regressor,time_sin,0.11294296166966118
100,3,lightgbm_regressor,time_cos,0.04719060143732218
100,3,lightgbm_regressor,event_intensity_20,0.004502935287984086
100,3,lightgbm_regressor,ofi_l1_sum_20,0.008519638260436856
100,3,lightgbm_regressor,add_pressure_20,0.0005722575067544038
100,3,lightgbm_regressor,cancel_pressure_20,0.0039017186994034043
100,3,lightgbm_regressor,trade_pressure_20,0.08468863765993206
100,3,lightgbm_regressor,rolling_volatility_20,0.023555551281550343
100,3,lightgbm_regressor,event_intensity_50,0.028230085559489144
100,3,lightgbm_regressor,ofi_l1_sum_50,0.03295827551764116
100,3,lightgbm_regressor,add_pressure_50,0.009111586506790814
100,3,lightgbm_regressor,cancel_pressure_50,0.012378009940661001
100,3,lightgbm_regressor,trade_pressure_50,0.09246912690890437
100,3,lightgbm_regressor,rolling_volatility_50,0.035178369145246725
100,3,lightgbm_regressor,event_intensity_100,0.04988075198380872
100,3,lightgbm_regressor,ofi_l1_sum_100,0.04083811452373208
100,3,lightgbm_regressor,add_pressure_100,0.024790570292216
100,3,lightgbm_regressor,cancel_pressure_100,0.019509080298975086
100,3,lightgbm_regressor,trade_pressure_100,0.03536348433230368
100,3,lightgbm_regressor,rolling_volatility_100,0.0863512695675604
100,4,lightgbm_classifier,spread_bps,0.0809315878535931
100,4,lightgbm_classifier,queue_imbalance_l1,0.03609546807153561
100,4,lightgbm_classifier,microprice_deviation_bps,0.029149384866717292
100,4,lightgbm_classifier,depth_imbalance_1,0.005844907113529573
100,4,lightgbm_classifier,depth_imbalance_5,0.01719000158649623
100,4,lightgbm_classifier,depth_imbalance_10,0.024276865152304778
100,4,lightgbm_classifier,ofi_l1,0.00011694006185642465
100,4,lightgbm_classifier,event_interarrival_us,0.002305238267001647
100,4,lightgbm_classifier,is_submission,0.0
100,4,lightgbm_classifier,is_partial_cancel,0.0
100,4,lightgbm_classifier,is_deletion,0.0
100,4,lightgbm_classifier,is_visible_execution,0.0014570095703542723
100,4,lightgbm_classifier,is_hidden_execution,0.0
100,4,lightgbm_classifier,seconds_from_open,0.062393201188386
100,4,lightgbm_classifier,session_fraction,0.009608500269606418
100,4,lightgbm_classifier,time_sin,0.06355817942134663
100,4,lightgbm_classifier,time_cos,0.05751220731088904
100,4,lightgbm_classifier,event_intensity_20,0.031120325508641376
100,4,lightgbm_classifier,ofi_l1_sum_20,0.013607959940563952
100,4,lightgbm_classifier,add_pressure_20,0.01108505064245904
100,4,lightgbm_classifier,cancel_pressure_20,0.013971358500327054
100,4,lightgbm_classifier,trade_pressure_20,0.04824884347697992
100,4,lightgbm_classifier,rolling_volatility_20,0.026880457759612734
100,4,lightgbm_classifier,event_intensity_50,0.03031361453453444
100,4,lightgbm_classifier,ofi_l1_sum_50,0.028565618450613704
100,4,lightgbm_classifier,add_pressure_50,0.018261981699858394
100,4,lightgbm_classifier,cancel_pressure_50,0.015056113819386057
100,4,lightgbm_classifier,trade_pressure_50,0.05128375363937291
100,4,lightgbm_classifier,rolling_volatility_50,0.11021564290744779
100,4,lightgbm_classifier,event_intensity_100,0.03555265515470439
100,4,lightgbm_classifier,ofi_l1_sum_100,0.03278702740346595
100,4,lightgbm_classifier,add_pressure_100,0.019451642648133857
100,4,lightgbm_classifier,cancel_pressure_100,0.025792186635005498
100,4,lightgbm_classifier,trade_pressure_100,0.025132042804061182
100,4,lightgbm_classifier,rolling_volatility_100,0.07223423374121475
100,4,lightgbm_regressor,spread_bps,0.08038859075787659
100,4,lightgbm_regressor,queue_imbalance_l1,0.011083802292139202
100,4,lightgbm_regressor,microprice_deviation_bps,0.011086900217656872
100,4,lightgbm_regressor,depth_imbalance_1,0.002351491362117785
100,4,lightgbm_regressor,depth_imbalance_5,0.021088683867665953
100,4,lightgbm_regressor,depth_imbalance_10,0.022253239873113197
100,4,lightgbm_regressor,ofi_l1,0.0004446857125027759
100,4,lightgbm_regressor,event_interarrival_us,0.0
100,4,lightgbm_regressor,is_submission,0.0
100,4,lightgbm_regressor,is_partial_cancel,0.0
100,4,lightgbm_regressor,is_deletion,0.0
100,4,lightgbm_regressor,is_visible_execution,0.005928345611641062
100,4,lightgbm_regressor,is_hidden_execution,0.0
100,4,lightgbm_regressor,seconds_from_open,0.06866280929707837
100,4,lightgbm_regressor,session_fraction,0.009886740958976521
100,4,lightgbm_regressor,time_sin,0.13521374259425856
100,4,lightgbm_regressor,time_cos,0.06119088458971514
100,4,lightgbm_regressor,event_intensity_20,0.009180833005917561
100,4,lightgbm_regressor,ofi_l1_sum_20,0.014230480402582714
100,4,lightgbm_regressor,add_pressure_20,0.0013298493644098006
100,4,lightgbm_regressor,cancel_pressure_20,0.001659501385038291
100,4,lightgbm_regressor,trade_pressure_20,0.11435426661781592
100,4,lightgbm_regressor,rolling_volatility_20,0.029418651430308446
100,4,lightgbm_regressor,event_intensity_50,0.02244605351911552
100,4,lightgbm_regressor,ofi_l1_sum_50,0.03689762399929317
100,4,lightgbm_regressor,add_pressure_50,0.013159703271493666
100,4,lightgbm_regressor,cancel_pressure_50,0.009666238041740135
100,4,lightgbm_regressor,trade_pressure_50,0.07918005458133058
100,4,lightgbm_regressor,rolling_volatility_50,0.027066372058562698
100,4,lightgbm_regressor,event_intensity_100,0.04256423730003121
100,4,lightgbm_regressor,ofi_l1_sum_100,0.04135182843710037
100,4,lightgbm_regressor,add_pressure_100,0.020947021020678913
100,4,lightgbm_regressor,cancel_pressure_100,0.01896574891256827
100,4,lightgbm_regressor,trade_pressure_100,0.035929054606958125
100,4,lightgbm_regressor,rolling_volatility_100,0.052072564910312605
100,5,lightgbm_classifier,spread_bps,0.07623780939946688
100,5,lightgbm_classifier,queue_imbalance_l1,0.037581316112939044
100,5,lightgbm_classifier,microprice_deviation_bps,0.02875004028267083
100,5,lightgbm_classifier,depth_imbalance_1,0.007731619518785366
100,5,lightgbm_classifier,depth_imbalance_5,0.020527577914541052
100,5,lightgbm_classifier,depth_imbalance_10,0.02806561286979751
100,5,lightgbm_classifier,ofi_l1,5.2133980648711456e-05
100,5,lightgbm_classifier,event_interarrival_us,0.0024247006381617896
100,5,lightgbm_classifier,is_submission,0.0
100,5,lightgbm_classifier,is_partial_cancel,0.0
100,5,lightgbm_classifier,is_deletion,0.0
100,5,lightgbm_classifier,is_visible_execution,0.0011700555502834613
100,5,lightgbm_classifier,is_hidden_execution,0.0
100,5,lightgbm_classifier,seconds_from_open,0.06535528996835123
100,5,lightgbm_classifier,session_fraction,0.00839928011912003
100,5,lightgbm_classifier,time_sin,0.05995184127188452
100,5,lightgbm_classifier,time_cos,0.06927382021066829
100,5,lightgbm_classifier,event_intensity_20,0.02644521910802809
100,5,lightgbm_classifier,ofi_l1_sum_20,0.01363381400511235
100,5,lightgbm_classifier,add_pressure_20,0.009791962982526154
100,5,lightgbm_classifier,cancel_pressure_20,0.01609920112848889
100,5,lightgbm_classifier,trade_pressure_20,0.0433258099317515
100,5,lightgbm_classifier,rolling_volatility_20,0.032627829175006284
100,5,lightgbm_classifier,event_intensity_50,0.027606014757897264
100,5,lightgbm_classifier,ofi_l1_sum_50,0.03129701469135274
100,5,lightgbm_classifier,add_pressure_50,0.016840053573351315
100,5,lightgbm_classifier,cancel_pressure_50,0.01130736492176213
100,5,lightgbm_classifier,trade_pressure_50,0.050386798377639874
100,5,lightgbm_classifier,rolling_volatility_50,0.1038488878499133
100,5,lightgbm_classifier,event_intensity_100,0.03395930055617891
100,5,lightgbm_classifier,ofi_l1_sum_100,0.031632593629987715
100,5,lightgbm_classifier,add_pressure_100,0.019503896575409765
100,5,lightgbm_classifier,cancel_pressure_100,0.029332149111435543
100,5,lightgbm_classifier,trade_pressure_100,0.021517438734889753
100,5,lightgbm_classifier,rolling_volatility_100,0.07532355305194971
100,5,lightgbm_regressor,spread_bps,0.08011150927608925
100,5,lightgbm_regressor,queue_imbalance_l1,0.013952420416159381
100,5,lightgbm_regressor,microprice_deviation_bps,0.009745672424419111
100,5,lightgbm_regressor,depth_imbalance_1,0.004383619981163987
100,5,lightgbm_regressor,depth_imbalance_5,0.023657382752453986
100,5,lightgbm_regressor,depth_imbalance_10,0.02721071010207828
100,5,lightgbm_regressor,ofi_l1,0.0010877147030414391
100,5,lightgbm_regressor,event_interarrival_us,0.0
100,5,lightgbm_regressor,is_submission,0.0
100,5,lightgbm_regressor,is_partial_cancel,0.0
100,5,lightgbm_regressor,is_deletion,0.0
100,5,lightgbm_regressor,is_visible_execution,0.006523711129829318
100,5,lightgbm_regressor,is_hidden_execution,0.0
100,5,lightgbm_regressor,seconds_from_open,0.07816300761835505
100,5,lightgbm_regressor,session_fraction,0.009352681937369033
100,5,lightgbm_regressor,time_sin,0.10147818226362784
100,5,lightgbm_regressor,time_cos,0.07009299957983985
100,5,lightgbm_regressor,event_intensity_20,0.007080465622282809
100,5,lightgbm_regressor,ofi_l1_sum_20,0.015974309475816666
100,5,lightgbm_regressor,add_pressure_20,0.0007471500656989014
100,5,lightgbm_regressor,cancel_pressure_20,0.001494369004233737
100,5,lightgbm_regressor,trade_pressure_20,0.11285116654506534
100,5,lightgbm_regressor,rolling_volatility_20,0.03131697255848887
100,5,lightgbm_regressor,event_intensity_50,0.020394268513274832
100,5,lightgbm_regressor,ofi_l1_sum_50,0.04380635858549499
100,5,lightgbm_regressor,add_pressure_50,0.004578132610463921
100,5,lightgbm_regressor,cancel_pressure_50,0.006402912664216603
100,5,lightgbm_regressor,trade_pressure_50,0.09015708994386398
100,5,lightgbm_regressor,rolling_volatility_50,0.02643856682013521
100,5,lightgbm_regressor,event_intensity_100,0.03974508271052738
100,5,lightgbm_regressor,ofi_l1_sum_100,0.041868337257038035
100,5,lightgbm_regressor,add_pressure_100,0.028248617910499874
100,5,lightgbm_regressor,cancel_pressure_100,0.027037048177167036
100,5,lightgbm_regressor,trade_pressure_100,0.03056311736034673
100,5,lightgbm_regressor,rolling_volatility_100,0.045536421990958566
