horizon,fold,regime_type,regime_label,validation_fraction,validation_observations,zero_mae_bps,ridge_mae_bps,ridge_mae_improvement_pct,ridge_rmse_bps,ridge_rank_ic,ridge_nonzero_directional_accuracy,active_signals,active_signal_fraction,gross_return_bps,full_estimated_cost_bps,applied_cost_bps,net_return_bps,mean_gross_return_active_bps,mean_full_estimated_cost_active_bps,mean_applied_cost_active_bps,mean_net_return_active_bps,active_hit_rate,mean_absolute_score_active,break_even_cost_fraction,max_drawdown_bps,sampled_observations
50,3,depth,low,0.6069582157396538,24302,0.6569685963203953,0.6463191322071872,1.6210004820404684,0.8399229000187615,0.2784110690477544,0.581886459023636,204,0.4180327868852459,54.20185051140391,559.6524030013807,559.6524030013807,-505.4505524899768,0.2656953456441369,2.7433941323597093,2.7433941323597093,-2.4776987867155724,0.6078431372549019,0.19457455064461102,0.09684913389225669,-505.45055248997676,488
50,3,depth,medium,0.24536077324608507,9824,0.6491358034832302,0.6630708271389198,-2.146703907089244,0.8602320059618576,0.13968456121950285,0.5236603646940373,66,0.336734693877551,15.689181505783578,167.4435275305005,167.4435275305005,-151.75434602471688,0.2377148712997512,2.5370231444015223,2.5370231444015223,-2.299308273101771,0.6515151515151515,0.18918999354986332,0.09369834556863199,-148.15161676700194,196
50,3,volatility,high,0.18122330727540648,7256,0.6991789646222166,0.718545702561554,-2.76992571562872,0.907596481450229,0.14029825029384882,0.516438154209052,62,0.4161073825503356,17.75915451589394,159.78356835159684,159.78356835159684,-142.0244138357029,0.28643797606280547,2.5771543282515617,2.5771543282515617,-2.290716352188756,0.6290322580645161,0.19229371570656537,0.11114506140466013,-142.02441383570292,149
50,3,volatility,low,0.47920777242188867,19187,0.6426510239463309,0.6370659677954458,0.869065160215404,0.840286223985558,0.23832728314668963,0.5809871195714122,132,0.35106382978723405,34.04715770896183,353.75898267918876,353.75898267918876,-319.71182497022687,0.2579330129466806,2.6799922930241573,2.6799922930241573,-2.422059280077477,0.5984848484848485,0.17916044699378217,0.09624393831954782,-319.71182497022704,376
50,3,volatility,medium,0.33956892030270486,13596,0.6425325067689883,0.6381680076213426,0.6792651113626655,0.8198385048983914,0.21445753421997288,0.5448074033061774,106,0.38545454545454544,20.65740902969737,281.9939234434832,281.9939234434832,-261.33651441378584,0.19488121726129598,2.66032003248569,2.66032003248569,-2.4654388152243945,0.5849056603773585,0.2038694177824265,0.07325480200936846,-261.3365144137857,275
50,4,spread,one_tick,0.0051200079922075975,205,0.605227354794356,0.6915258538849213,-14.258856346618337,0.8486938000594177,-0.18308635083734204,0.4031413612565445,2,1.0,-1.2888309310055135,2.837719549345147,2.837719549345147,-4.1265504803506605,-0.6444154655027567,1.4188597746725735,1.4188597746725735,-2.0632752401753303,0.0,0.20978469695873117,-0.4541784022677412,-2.065040160920167,2
50,4,spread,three_plus_ticks,0.9868628087614576,39513,0.6476402804477053,0.6350059740513313,1.9508215868908034,0.8336007960742338,0.22343211565126206,0.5893092105263158,323,0.40628930817610065,64.77890455809931,778.5582187722468,778.5582187722468,-713.7793142141475,0.20055388408080288,2.410396962143179,2.410396962143179,-2.209843078062376,0.6068111455108359,0.21397738277685038,0.08320367442816658,-713.7793142141472,795
50,4,spread,two_ticks,0.008017183246334823,321,0.9422287073462768,0.9676933638509916,-2.7025982445848227,1.1463209373095091,-0.2520154863987904,0.5284810126582279,3,1.0,-0.6016620025284247,3.008726354286992,3.008726354286992,-3.6103883568154167,-0.20055400084280825,1.0029087847623306,1.0029087847623306,-1.203462785605139,0.3333333333333333,0.19461687434858285,-0.19997232439272683,-1.0330067168666024,3
50,4,depth,high,0.1911386398261695,7653,0.6264336435057655,0.6262234512675049,0.033553791441382146,0.8263108841275248,0.09653257478105505,0.5409314434480764,59,0.38311688311688313,-3.4382672602228936,113.17792511772828,113.17792511772828,-116.61619237795117,-0.0582757162749643,1.9182699172496318,1.9182699172496318,-1.9765456335245961,0.4576271186440678,0.19098119045966264,-0.030379309893218045,-116.61619237795117,154
50,4,depth,low,0.4829541197332601,19337,0.654652572535816,0.6380984021912497,2.5286955308894967,0.8356293617302668,0.2606356550600661,0.6030342047808319,159,0.4087403598971722,40.18715736303969,418.09042159715585,418.09042159715585,-377.9032642341162,0.25274941737760803,2.6294995069003515,2.6294995069003515,-2.376750089522743,0.6037735849056604,0.22039749210585227,0.09612073199266297,-377.90326423411614,389
