horizon,fold,regime_type,regime_label,validation_fraction,validation_observations,zero_mae_bps,ridge_mae_bps,ridge_mae_improvement_pct,ridge_rmse_bps,ridge_rank_ic,ridge_nonzero_directional_accuracy,active_signals,active_signal_fraction,gross_return_bps,full_estimated_cost_bps,applied_cost_bps,net_return_bps,mean_gross_return_active_bps,mean_full_estimated_cost_active_bps,mean_applied_cost_active_bps,mean_net_return_active_bps,active_hit_rate,mean_absolute_score_active,break_even_cost_fraction,max_drawdown_bps,sampled_observations
10,2,spread,three_plus_ticks,0.9930817452983342,39762,0.21639890904658238,0.2306542807033111,-6.587543218002121,0.36914484043023843,0.2046044021472867,0.6030679076180627,1407,0.3541404480241631,138.90087713874567,3585.2232339691186,3585.2232339691186,-3446.322356830373,0.09872130571339423,2.548133073183453,2.548133073183453,-2.449411767470059,0.4235963041933191,0.18931084510338755,0.03874260208477219,-3446.3223568303697,3973
10,2,spread,two_ticks,0.003946152501311221,158,0.6607342685662372,0.6770941117177086,-2.4760094836569526,0.838775810229202,0.048076021168986016,0.4726027397260274,11,0.6111111111111112,-5.402777289313931,11.401028468201783,11.401028468201783,-16.803805757515715,-0.49116157175581193,1.0364571334728894,1.0364571334728894,-1.5276187052287014,0.45454545454545453,0.23972175542769783,-0.4738850801383956,-14.235939907343504,18
10,2,depth,high,0.18749219510976797,7507,0.20764463207303252,0.2196967045319225,-5.804182048227011,0.3499467147091509,0.1415099447260501,0.5928375912408759,296,0.39466666666666667,13.189637386001873,697.1659233634382,697.1659233634382,-683.9762859774364,0.04455958576351984,2.3552902816332373,2.3552902816332373,-2.310730695869718,0.36824324324324326,0.1752898169887124,0.018918935857290903,-680.7270897257439,750
10,2,depth,low,0.473613227103574,18963,0.22485742288984903,0.24073161781518265,-7.059671289175061,0.3831895455116969,0.22799812549707116,0.6057467123040894,676,0.3544834819087572,72.84148985856831,1774.693864811501,1774.693864811501,-1701.852374952933,0.10775368322273418,2.6252867822655346,2.6252867822655346,-2.5175330990428004,0.4526627218934911,0.20480102327943864,0.04104453804842852,-1701.8523749529327,1907
10,2,depth,medium,0.338894577786658,13569,0.2179631843644258,0.2313028539827473,-6.120148068683977,0.37438238075605473,0.1962247798074169,0.6016311166875784,453,0.33655274888558695,47.38208919152997,1129.1363366956793,1129.1363366956793,-1081.7542475041494,0.10459622338086087,2.492574694692449,2.492574694692449,-2.3879784713115884,0.41721854304635764,0.17828460294315707,0.04196312495813357,-1081.7542475041494,1346
10,2,volatility,high,0.16913509328404805,6772,0.2709343658951735,0.2881039749599427,-6.337183918341414,0.4595504762400404,0.1336694021054262,0.5876834255472697,303,0.4442815249266862,18.243672033185774,736.9929370302054,736.9929370302054,-718.7492649970197,0.0602101387233854,2.432319924192097,2.432319924192097,-2.372109785468712,0.42574257425742573,0.1890352698480283,0.024754201996427087,-718.7492649970196,682
10,2,volatility,low,0.5353030794974899,21433,0.19836581743709272,0.21157627523978867,-6.659644274087367,0.3391853182097562,0.2394941443017521,0.6071048538921175,700,0.32618825722274,86.37124949981367,1786.1953799112894,1786.1953799112894,-1699.8241304114756,0.12338749928544811,2.551707685587556,2.551707685587556,-2.428320186302108,0.44,0.19065956845674475,0.04835487230075764,-1699.8241304114763,2146
10,2,volatility,medium,0.295561827218462,11834,0.22764575975173512,0.24227233645421883,-6.425147878192459,0.38009165129033784,0.17863452203584407,0.6013837898898616,422,0.35914893617021276,28.798294903100707,1077.807807929124,1077.807807929124,-1049.0095130260233,0.06824240498365096,2.554046938220673,2.554046938220673,-2.485804533237022,0.3957345971563981,0.19041426069937353,0.026719322954649134,-1049.0095130260243,1175
10,3,spread,one_tick,0.0018731736556857064,75,0.5579051895146698,0.5337708972327986,4.325877001227759,0.7160109104796282,-0.014524121208225991,0.49206349206349204,5,0.5555555555555556,2.1475732693998495,5.57863752628648,5.57863752628648,-3.43106425688663,0.4295146538799699,1.115727505257296,1.115727505257296,-0.686212851377326,0.8,0.1971944531061826,0.38496375849488473,-3.6025437699843406,9
10,3,spread,three_plus_ticks,0.9919578411049227,39717,0.21747454787406834,0.2304747142578841,-5.977787520838389,0.37376064417105337,0.22925451902896138,0.6157425527288541,1021,0.25704934541792546,107.34846192497204,2506.983200148742,2506.983200148742,-2399.63473822377,0.10514051118998241,2.4554193928978862,2.4554193928978862,-2.350278881707904,0.43780607247796277,0.16854617000714028,0.042819777140350575,-2397.9194135128027,3972
10,3,spread,two_ticks,0.0061689852393915934,247,0.42728374036980626,0.4426223282676986,-3.5897897459465837,0.5751514497050119,0.4295529977825698,0.7473118279569892,10,0.45454545454545453,2.4028709807188964,6.513822463711834,6.513822463711834,-4.110951482992937,0.24028709807188964,0.6513822463711835,0.6513822463711835,-0.4110951482992937,0.5,0.33121551684935713,0.36888800609859507,-4.110951482992937,22
10,3,depth,high,0.1476810110142611,5913,0.23491396584690463,0.2428491619770323,-3.3779158686968387,0.3939787142160819,0.20881356491613207,0.6069474835886215,134,0.22483221476510068,13.208916691359596,275.39764370635174,275.39764370635174,-262.18872701499214,0.09857400515939997,2.055206296316058,2.055206296316058,-1.9566322911566583,0.4701492537313433,0.15635748472926658,0.04796307082947982,-262.1887270149922,596
10,3,depth,low,0.6069582157396538,24302,0.21900650813323824,0.23289183215117557,-6.340142188601002,0.3719371849575087,0.24156629233798121,0.6252839295854627,657,0.2698151950718686,72.28244861169908,1668.8963812534457,1668.8963812534457,-1596.6139326417467,0.11001894765859829,2.5401771404162035,2.5401771404162035,-2.4301581927576055,0.4246575342465753,0.1742251340745978,0.04331152576255839,-1594.8986079307783,2435
10,3,depth,medium,0.24536077324608507,9824,0.21106231171545334,0.22469669776536072,-6.459886627361863,0.3759922628321959,0.21527302792513114,0.6001818181818181,245,0.25205761316872427,26.407540872032122,574.7816351789429,574.7816351789429,-548.3740943069107,0.10778588111033519,2.346047490526298,2.346047490526298,-2.238261609415962,0.46530612244897956,0.16720796314523356,0.045943605807466065,-546.486904581444,972
10,3,volatility,high,0.18122330727540648,7256,0.24645736207547309,0.26702124685417894,-8.343790019309116,0.4228124577632017,0.12886187720087905,0.5631091038744949,198,0.27385892116182575,12.610195891413767,466.8850395851163,466.8850395851163,-454.27484369370256,0.06368785803744327,2.3580052504298803,2.3580052504298803,-2.294317392392437,0.36363636363636365,0.18744836103371962,0.027009209596048415,-452.55951898273463,723
10,3,volatility,low,0.47920777242188867,19187,0.19983070276689738,0.21233104837521624,-6.25546797125591,0.3536542471124551,0.2741058509307056,0.6388888888888888,473,0.24699738903394255,61.054163231127895,1131.2707141975477,1131.2707141975477,-1070.21655096642,0.1290785691990019,2.3916928418552805,2.3916928418552805,-2.2626142726562786,0.46511627906976744,0.16310825404104884,0.05396954280252528,-1067.8150485560068,1915
10,3,volatility,medium,0.33956892030270486,13596,0.23259578389167576,0.24210229230698502,-4.08713703071102,0.38080631906367896,0.22883749487848024,0.6148271355589877,365,0.2673992673992674,38.23454705254914,920.9199063560764,920.9199063560764,-882.6853593035272,0.10475218370561408,2.52306823659199,2.52306823659199,-2.4183160528863756,0.44931506849315067,0.17018845853485512,0.04151777672375087,-882.6853593035283,1365
10,4,spread,one_tick,0.0051200079922075975,205,0.39635335541081557,0.42658915779360357,-7.628496635646985,0.5876591539960225,0.13273801040421918,0.6044776119402985,12,0.5714285714285714,0.43155814581585794,3.8679398870850124,3.8679398870850124,-3.4363817412691544,0.03596317881798816,0.3223283239237511,0.3223283239237511,-0.28636514510576294,0.25,0.23746610388354492,0.11157312637066141,-3.093113657477729,21
10,4,spread,three_plus_ticks,0.9868628087614576,39513,0.23558422495379,0.24775485693869542,-5.166148958952026,0.39897876888069206,0.19993855462436755,0.6072262043673946,1367,0.34607594936708863,143.54026812219644,3153.065507051584,3153.065507051584,-3009.5252389293873,0.10500385378361114,2.3065585274700684,2.3065585274700684,-2.2015546736864575,0.43452816386247256,0.18710972230586156,0.04552403614868764,-3009.5252389293855,3950
10,4,spread,two_ticks,0.008017183246334823,321,0.4184498740470814,0.39907142376738974,4.631008749571594,0.5846377874148271,0.16639488752610054,0.6327272727272727,18,0.5625,6.438739021338291,14.171895621511252,14.171895621511252,-7.733156600172961,0.35770772340768286,0.7873275345284029,0.7873275345284029,-0.42961981112072,0.8333333333333334,0.21207306352798166,0.45433153004352156,-7.56111996573762,32
10,4,depth,high,0.1911386398261695,7653,0.2289259467665828,0.24416245612813908,-6.655649818974747,0.4026470448684882,0.1303506345064059,0.5680698611733095,236,0.3033419023136247,24.51311365905373,437.53699300132746,437.53699300132746,-413.02387934227374,0.10386912567395648,1.8539703093276587,1.8539703093276587,-1.7501011836537024,0.4406779661016949,0.1646353309167074,0.056025236839755306,-409.7627485763277,778
10,4,depth,low,0.4829541197332601,19337,0.23715248841407127,0.24909024513084083,-5.033789354942832,0.39650635847114624,0.2165213606728993,0.6144669411072838,721,0.37031330251669237,83.27786871911823,1765.5215622397823,1765.5215622397823,-1682.2436935206638,0.11550328532471323,2.4487122915947044,2.4487122915947044,-2.3332090062699913,0.43828016643550627,0.19809950548715155,0.04716898988957686,-1679.4970295493738,1947
10,4,depth,medium,0.32590724044057046,13049,0.24418931634300567,0.25441466930431267,-4.1874694251339575,0.4096227969195713,0.21616798333206416,0.6190890990542558,440,0.3442879499217527,42.619582911178625,968.0467873190705,968.0467873190705,-925.427204407892,0.09686268843449687,2.2001063348160694,2.2001063348160694,-2.1032436463815727,0.43636363636363634,0.1835504937037267,0.04402636677221998,-925.4272044078917,1278
10,4,volatility,high,0.2670646120032968,10693,0.29611451783601905,0.3103165740272711,-4.796136405279792,0.48565616922181937,0.14235393127728377,0.5798234187291939,393,0.37075471698113205,25.34804536536095,919.5019151520876,919.5019151520876,-894.1538697867265,0.06449884316885739,2.339699529649078,2.339699529649078,-2.2752006864802206,0.38676844783715014,0.20429146103795787,0.02756714798268618,-894.1538697867265,1060
10,4,volatility,low,0.39826169484752366,15946,0.20677353363886697,0.216266366774823,-4.590932392989619,0.35299048899792956,0.2702373913400756,0.6456207482993197,539,0.33963453056080656,71.1995029193202,1161.5920169457374,1161.5920169457374,-1090.3925140264173,0.1320955527260115,2.155087229954986,2.155087229954986,-2.0229916772289744,0.4675324675324675,0.17562274805944347,0.06129475915866785,-1090.3925140264173,1587
10,4,volatility,medium,0.33467369314917955,13400,0.22840679264190378,0.24166356387542953,-5.804017945433753,0.3825848644868225,0.17279811327585323,0.5867952522255193,465,0.34292035398230086,53.863017004669445,1090.011410462355,1090.011410462355,-1036.1483934576854,0.11583444517133214,2.3441105601340966,2.3441105601340966,-2.228276114962765,0.44731182795698926,0.1881692330973365,0.04941509463815808,-1036.1483934576856,1356
10,5,spread,one_tick,0.005369764479632358,215,0.45163375939114725,0.47165695704700467,-4.433503306495715,0.5969418425245676,-0.08866890638151594,0.4946236559139785,13,0.52,-3.6122412862726883,7.912930618775842,7.912930618775842,-11.52517190504853,-0.2778647143286683,0.6086869706750648,0.6086869706750648,-0.8865516850037329,0.23076923076923078,0.22195340769776004,-0.45649854147609276,-11.52517190504853,25
10,5,spread,three_plus_ticks,0.9857139289193037,39467,0.20132995936644585,0.21166895317610637,-5.135347884733963,0.3336051575943206,0.2340879333860165,0.6314441789006486,1819,0.46155798020806904,163.0388443383668,3824.750140807995,3824.750140807995,-3661.711296469628,0.08963103042241166,2.1026663775744887,2.1026663775744887,-2.013035347152077,0.42221000549752613,0.1899039228814855,0.04262731899760755,-3660.505906655178,3941
10,5,spread,two_ticks,0.008916306601063963,357,0.36833586368397236,0.39038066301494057,-5.984972277877988,0.5270188485199487,0.10739969429358366,0.5330739299610895,18,0.4864864864864865,3.0084428264975926,10.233801805942072,10.233801805942072,-7.225358979444479,0.1671357125831996,0.5685445447745595,0.5685445447745595,-0.40140883219136,0.5,0.2395385736770452,0.2939711832948333,-7.225358979444479,37
10,5,depth,high,0.2174379979519968,8706,0.18837025974922317,0.20044843228582485,-6.411931773455809,0.3191907716664801,0.1823636099723067,0.5974668513754205,378,0.43648960739030024,21.843662079114033,766.7462306234906,766.7462306234906,-744.9025685443767,0.05778746581776199,2.0284291815436264,2.0284291815436264,-1.9706417157258642,0.34656084656084657,0.1809311368875948,0.028488776607811357,-743.5249683239599,866
10,5,depth,low,0.4508354354504358,18051,0.20638984016897244,0.21566129275993726,-4.4922039686518636,0.33830819409793994,0.2689779185196748,0.6554590454842626,871,0.480154355016538,102.40628445266853,1925.6667626677508,1925.6667626677508,-1823.260478215082,0.11757323128894205,2.2108688434761774,2.2108688434761774,-2.0932956121872355,0.4580941446613088,0.19599775276410225,0.05317964999863137,-1823.2604782150827,1814
10,5,depth,medium,0.3317265665975674,13282,0.21148864490686153,0.22260989838674985,-5.2585582005057825,0.3487209024166878,0.20382495305507292,0.614664202094886,601,0.45427059712774,38.18509934680914,1150.4838799414717,1150.4838799414717,-1112.2987805946625,0.06353593901299358,1.9142826621322324,1.9142826621322324,-1.8507467231192387,0.415973377703827,0.18889569375480186,0.03319046882147685,-1112.2987805946618,1323
10,5,volatility,high,0.14071280501511027,5634,0.22722153280580737,0.23957190748796806,-5.435389212304897,0.38284594957269724,0.12990318831114084,0.575318141461971,261,0.4660714285714286,8.429520275292646,548.6420813277916,548.6420813277916,-540.2125610524989,0.032297012549013966,2.1020769399532244,2.1020769399532244,-2.069779927404211,0.3831417624521073,0.18892759170484322,0.015364334166442376,-540.2125610524989,560
10,5,volatility,low,0.5085791353430406,20363,0.19412513521845304,0.20243484582872473,-4.28059488583001,0.31948688016446786,0.2714134205545987,0.6459565253602065,943,0.46293568973981347,93.98265744828937,1939.1596453465456,1939.1596453465456,-1845.1769878982564,0.09966347555491982,2.056372900685626,2.056372900685626,-1.9567094251307067,0.432661717921527,0.1884621399647126,0.04846566278017497,-1845.176987898258,2037
10,5,volatility,medium,0.3507080596418492,14042,0.20946805466732057,0.2223886786116861,-6.16830283017914,0.34422784173237353,0.2073901087295829,0.6272823654140652,646,0.4594594594594595,60.02286815500968,1355.0951465583757,1355.0951465583757,-1295.0722784033662,0.09291465658670228,2.097670505508322,2.097670505508322,-2.004755848921619,0.42105263157894735,0.19443099833744856,0.04429420938260587,-1293.866888588909,1406
