horizon,fold,train_start,train_end,validation_start,validation_end,train_rows,validation_rows,purge_events,development_end_exclusive,train_rows_after_target_filter,validation_rows_after_target_filter,train_time_start_seconds,train_time_end_seconds,validation_time_start_seconds,validation_time_end_seconds,majority_accuracy,logistic_accuracy,balanced_accuracy,macro_f1,down_recall,flat_recall,up_recall,zero_mae_bps,ridge_mae_bps,ridge_mae_improvement_bps,ridge_mae_improvement_pct,zero_rmse_bps,ridge_rmse_bps,ridge_rmse_improvement_bps,ridge_rmse_improvement_pct,ridge_rank_ic,ridge_directional_accuracy,ridge_nonzero_directional_accuracy,active_signals,active_signal_fraction,gross_return_bps,estimated_total_cost_bps,net_return_bps,mean_gross_return_active_bps,mean_estimated_cost_active_bps,mean_net_return_active_bps,break_even_cost_fraction,max_drawdown_bps
50,1,0,120016,120117,160155,120017,40039,100,320312,120017,40039,34200.004241176,40503.071225279,40504.816458975,43228.641331124,0.4568295911486301,0.48475236644271835,0.34888138573595223,0.2893962939637402,0.8986328952946163,0.016689847009735744,0.13132141490350446,0.6824475241261624,0.7272304151900905,-0.044782891063928076,-6.562100305260859,0.9013019118278415,0.9537891578820089,-0.052487246054167436,-5.82349214679055,0.09026807389385723,0.4835535353030795,0.5209751634690418,596,0.7440699126092385,38.928692698235736,1703.5331506766831,-1664.6044579784475,0.06531659848697272,2.858277098450811,-2.7929604999638378,0.022851737685745856,-1664.6044579784507
50,2,0,160055,160156,200194,160056,40039,100,320312,160056,40039,34200.004241176,43223.952170632,43228.641331124,45969.413604707,0.5067309373360973,0.2648667549139589,0.3509298144000723,0.26380254177362,0.18039331657548424,0.5629562043795621,0.3094399222451707,0.6339655277146787,0.6338358649555217,0.0001296627591570454,0.020452651364886384,0.829261392148182,0.8207145033177423,0.008546888830439636,1.0306628177032484,0.2363294756130505,0.5219910587177502,0.5686920083807243,364,0.4544319600499376,92.3775204925359,1031.4538964420074,-939.3336812765519,0.2537843969575162,2.841470789096439,-2.587696091670942,0.08956049398930138,-939.3336812765519
50,3,0,200094,200195,240233,200095,40039,100,320312,200095,40039,34200.004241176,45963.701114559,45969.414797508,49362.956244818,0.4774844526586578,0.20967057119308674,0.3786648826453312,0.21718787881219745,0.16586463019144262,0.818063253994131,0.15206676375042008,0.6528549595591353,0.6522062132794932,0.0006487462796420651,0.09937065961483317,0.8525844197249834,0.846093973901472,0.006490445823511437,0.7612672332911089,0.2116084578880276,0.5141237293638702,0.5567726928486422,301,0.3757802746566791,74.18106383863754,795.5364744742689,-723.0727532197157,0.2464487170718855,2.6517882482475623,-2.410242510732385,0.09324659046923044,-723.0727532197161
50,4,0,240133,240234,280272,240134,40039,100,320312,240134,40039,34200.004241176,49361.175802788,49362.956480514,52160.900748787,0.4840030969804441,0.41734309048677537,0.4047411283185712,0.36789204235415424,0.4654006914701481,0.37745740498034075,0.3713652885052249,0.6497848953300827,0.6379625720555665,0.011822323274516156,1.8194210667994308,0.8503052825670354,0.8366505956221781,0.013654686944857275,1.6058570051022565,0.21770820059424204,0.5430205549589151,0.5878281558385379,328,0.4094881398252185,62.88841162456538,784.404664675879,-721.5162530513135,0.1917329622700164,2.3914776362069476,-2.1997446739369315,0.08017342891573863,-721.5162530513132
50,5,0,280172,280273,320311,280173,40039,100,320312,280173,40039,34200.004241176,52156.522052938,52160.918067995,55011.764845894,0.4797072853967382,0.3307525162966108,0.4117738102036769,0.31087465710488843,0.425782266881866,0.6287094547964113,0.18082970893275344,0.6107279585425623,0.5844655357223921,0.026262422820170217,4.300183486415573,0.7879034593207576,0.7612071603409921,0.026696298979765443,3.388270309509748,0.29975881863738535,0.5741152376432977,0.6189117148165101,329,0.4107365792759051,102.41467976722096,686.14143032054,-583.0379919545999,0.3112908199611579,2.091894604635793,-1.7775548535201215,0.14926176330640256,-583.0379919546001
