horizon,time_bucket,time_bucket_index,time_start_seconds,time_end_seconds,observations,nonzero_observations,zero_mae_bps,ridge_mae_bps,mae_improvement_bps,mae_improvement_pct,zero_rmse_bps,ridge_rmse_bps,rmse_improvement_bps,rank_ic,nonzero_directional_accuracy,mean_actual_bps,mean_predicted_bps,residual_mean_bps,residual_std_bps,residual_skewness,residual_excess_kurtosis,residual_q01_bps,residual_q05_bps,residual_median_bps,residual_q95_bps,residual_q99_bps,calibration_intercept_bps,calibration_slope,mean_spread_bps,median_spread_bps,median_event_interarrival_us,one_event_return_std_bps
10,11:00-11:30,3,40504.816458975,41399.932162586,13563,9200,0.2650096518152615,0.27302846961538213,-0.008018817800120648,-3.025858773517643,0.43265052462331466,0.4286585615092524,0.003991963114062247,0.1541800314659903,0.5709782608695653,0.0003745619732032117,-0.027331473535531378,0.02770603550873459,0.4277780149815376,-0.07009154993474309,3.6587526705718902,-1.2897853225493388,-0.712823682711358,0.017950123675856838,0.7464211749587137,1.2817790793896835,0.027332810398566533,0.9863444936591923,2.997023932980277,3.0717771937619602,629.0919991442934,0.17101144416491096
10,11:30-12:00,4,41400.032047122,43199.58612802,26199,17692,0.26957032371400397,0.29358901072058474,-0.024018687006580774,-8.90998930285182,0.4377722422969125,0.44385781104833266,-0.0060855687514201895,0.12975307007609532,0.542674655211395,-0.004328164615473672,-0.07701474251069855,0.07268657789522488,0.4378741099715297,0.05934830418653537,3.9884846972096124,-1.2203122900047398,-0.6321877211564253,0.06727003211760374,0.8369418158693593,1.405339213181446,0.03354764178167062,0.49179942907531976,2.9104471815727293,2.906753071325886,625.1950035220943,0.17202466028461627
10,12:00-12:30,5,43200.002216933,44999.602201243,27809,16018,0.21791864712304249,0.23423774096513722,-0.016319093842094734,-7.488617453136332,0.37911001145071127,0.3795217553999523,-0.0004117439492410391,0.1770087754728682,0.5932700711699338,-0.01345305064335107,-0.01175318495575142,-0.0016998656875996478,0.379524772396422,0.1971545171752454,4.082658316839498,-1.1242080606966027,-0.6537469753482885,-0.00616193113558565,0.6558043705832328,1.181864366193936,-0.007936050511632507,0.4694046892386236,2.6733963904034637,2.7384130896140193,652.9129968839698,0.15028688732497478
10,12:30-13:00,6,45000.174107286,46799.969715459,20898,12923,0.22985497191039592,0.23911991022511903,-0.009264938314723109,-4.030775683344735,0.3823271198977903,0.3754275507558129,0.006899569141977369,0.23014441546438016,0.6143310376847482,0.004973517412567977,0.009604209413812558,-0.00463069200124458,0.3754079731711662,0.08869890469170552,3.559418471650334,-1.083017183529825,-0.6352977802323342,-0.008789211215511067,0.6562502313448942,1.0915220255512914,-0.00413265583881955,0.9481439709437446,2.6513039957681297,2.5717739239284825,681.0559971199837,0.14412129436172438
10,13:00-13:30,7,46800.000573007,48599.840996225,20769,11867,0.21393343217968075,0.2304836726059823,-0.016550240426301543,-7.7361636550574975,0.37454013620695165,0.37235486384454336,0.002185272362408286,0.21402732876593286,0.6230723856071458,-0.004952855333306947,0.008171755858663714,-0.013124611191970658,0.37213244545793467,-0.030552851632456877,4.792753611288562,-1.1440577381102404,-0.6630165532672163,-0.013936336988171164,0.592539921873502,1.0537556090592957,-0.010145671688374252,0.6354590671675386,2.415278584609105,2.399355601638179,664.6930050919764,0.12872915180002062
10,13:30-14:00,8,48600.000575125,50399.804678019,26005,15466,0.24259531872549642,0.25182130850918016,-0.009225989783683747,-3.8030370215524316,0.4180172481581818,0.41099149404799523,0.007025754110186577,0.23724058754290314,0.6162550109918531,0.0021696090327263163,0.01014937893986637,-0.007979769907140055,0.41092192043816433,0.002895359971895219,4.629936528946744,-1.204865624363215,-0.7175151162288719,-0.013184042346057403,0.6915126956089718,1.2445743789000503,-0.009532441196640292,1.1529819015231964,2.917707694353943,2.9181293074585453,651.2179970741272,0.16081305369988444
10,14:00-14:30,9,50400.252167777,52199.852863299,26155,15811,0.2250088097867598,0.23909185782214706,-0.014083048035387263,-6.258887395890733,0.3857901425208635,0.38314487661236296,0.0026452659085005603,0.18338657221191335,0.6002150401619126,-0.012355424056697576,-0.013160419501545038,0.0008049954448474608,0.383151355654504,-0.06094610511168052,4.599704306412984,-1.1201868489218727,-0.6613214902548199,0.007458852536397309,0.6471565118486885,1.1412107902926507,-0.003978823183328527,0.636499533497821,2.275369654908538,2.2345792545099,655.6070002261549,0.15253640674172597
10,14:30-15:00,10,52200.021008158,53999.565236967,25788,15437,0.20558998364251851,0.2173445723366162,-0.011754588694097678,-5.717490942815896,0.3445837661904457,0.3388265962753175,0.005757169915128146,0.218151570487619,0.6205869016000518,0.00554080212060343,-0.007393166116534535,0.012933968237137964,0.33858620809437756,0.09397598450392851,4.062284133474868,-0.9724467970025491,-0.5520880085237156,0.008728738182771912,0.5936798076648383,1.0138722203427157,0.012339010681198378,0.9195260127309998,2.1202913471675244,2.064320795604413,653.902501653647,0.12173983271400379
10,15:00-15:30,11,54000.000734724,55011.764845894,13009,7644,0.1993969828389217,0.20771949122584507,-0.00832250838692336,-4.173838675205286,0.34219612596087523,0.3350611356392505,0.0071349903216247346,0.2390826675291241,0.6442961800104657,-0.015266519979109836,-0.015271015463816711,4.495484706879834e-06,0.33507401440277107,-0.09011814628648142,4.152948520668754,-1.0807965214058983,-0.5811721458539163,0.0013622241062386659,0.5973379367227757,0.9853158617922385,-0.001007582343134387,0.933725571148869,2.30596650691116,2.237810388604299,654.5409996761009,0.1224177561178076
