horizon,fold,spread_regime,confidence_threshold,active_signals,active_signal_fraction,gross_return_bps,full_estimated_cost_bps,applied_cost_bps,net_return_bps,mean_gross_return_active_bps,mean_full_estimated_cost_active_bps,mean_applied_cost_active_bps,mean_net_return_active_bps,active_hit_rate,mean_absolute_score_active,break_even_cost_fraction,max_drawdown_bps,sampled_observations
10,2,two_ticks,0.05,14,0.7777777777777778,-4.890096119800624,13.801281071260268,13.801281071260268,-18.691377191060894,-0.34929257998575886,0.985805790804305,0.985805790804305,-1.3350983707900639,0.5,0.20588603988414592,-0.3543218991448367,-16.123511340888683,18
10,2,two_ticks,0.1,11,0.6111111111111112,-5.402777289313931,11.401028468201783,11.401028468201783,-16.803805757515715,-0.49116157175581193,1.0364571334728894,1.0364571334728894,-1.5276187052287014,0.45454545454545453,0.23972175542769783,-0.4738850801383956,-14.235939907343504,18
10,2,two_ticks,0.2,6,0.3333333333333333,-2.9981055056649275,5.5678553251817995,5.5678553251817995,-8.565960830846729,-0.4996842509441546,0.9279758875303,0.9279758875303,-1.4276601384744547,0.5,0.33672482414170174,-0.5384668477475274,-5.998094980674517,18
10,2,two_ticks,0.3,3,0.16666666666666666,-0.5989508228154694,2.1412532646652704,2.1412532646652704,-2.7402040874807403,-0.19965027427182314,0.7137510882217568,0.7137510882217568,-0.9134013624935801,0.6666666666666666,0.444614234920741,-0.2797197476353176,-2.7402040874807403,18
10,2,two_ticks,0.4,1,0.05555555555555555,0.08559884955183783,0.2567972813767285,0.2567972813767285,-0.1711984318248907,0.08559884955183783,0.2567972813767285,0.2567972813767285,-0.1711984318248907,1.0,0.6432113744489654,0.33333238223134465,-0.1711984318248907,18
10,2,two_ticks,0.5,1,0.05555555555555555,0.08559884955183783,0.2567972813767285,0.2567972813767285,-0.1711984318248907,0.08559884955183783,0.2567972813767285,0.2567972813767285,-0.1711984318248907,1.0,0.6432113744489654,0.33333238223134465,-0.1711984318248907,18
10,3,one_tick,0.05,7,0.7777777777777778,2.920113249476053,7.892009151018614,7.892009151018614,-4.9718959015425614,0.4171590356394361,1.127429878716945,1.127429878716945,-0.7102708430775088,0.7142857142857143,0.15939843891715338,0.37000885244781506,-5.143375414640272,9
10,3,one_tick,0.1,5,0.5555555555555556,2.1475732693998495,5.57863752628648,5.57863752628648,-3.43106425688663,0.4295146538799699,1.115727505257296,1.115727505257296,-0.686212851377326,0.8,0.1971944531061826,0.38496375849488473,-3.6025437699843406,9
10,3,one_tick,0.2,1,0.1111111111111111,0.2572876733475393,0.4288216153989013,0.4288216153989013,-0.17153394205136197,0.2572876733475393,0.4288216153989013,0.4288216153989013,-0.17153394205136197,1.0,0.39077580984091653,0.5999876501286053,-0.17153394205136197,9
10,3,one_tick,0.3,1,0.1111111111111111,0.2572876733475393,0.4288216153989013,0.4288216153989013,-0.17153394205136197,0.2572876733475393,0.4288216153989013,0.4288216153989013,-0.17153394205136197,1.0,0.39077580984091653,0.5999876501286053,-0.17153394205136197,9
10,3,one_tick,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10,3,one_tick,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10,3,three_plus_ticks,0.05,2320,0.5840886203423967,189.66197268715624,5882.618923649496,5882.618923649496,-5692.95695096234,0.08175085029618803,2.535611605021334,2.535611605021334,-2.4538607547251465,0.40043103448275863,0.11484085425579559,0.032241077511356554,-5691.241626251365,3972
10,3,three_plus_ticks,0.1,1021,0.25704934541792546,107.34846192497204,2506.983200148742,2506.983200148742,-2399.63473822377,0.10514051118998241,2.4554193928978862,2.4554193928978862,-2.350278881707904,0.43780607247796277,0.16854617000714028,0.042819777140350575,-2397.9194135128027,3972
10,3,three_plus_ticks,0.2,217,0.054632426988922456,16.293521262180644,485.9137706299713,485.9137706299713,-469.6202493677906,0.07508535143862048,2.2392339660367337,2.2392339660367337,-2.164148614598113,0.4470046082949309,0.297125039033421,0.03353171333476849,-469.62024936779073,3972
10,3,three_plus_ticks,0.3,73,0.01837865055387714,7.1186007823997866,158.3425021497819,158.3425021497819,-151.2239013673821,0.09751507921095598,2.1690753719148206,2.1690753719148206,-2.0715602927038645,0.5068493150684932,0.42126365151876455,0.04495698050587861,-151.2239013673821,3972
10,3,three_plus_ticks,0.4,32,0.008056394763343404,4.029707277976025,60.77298708111282,60.77298708111282,-56.7432798031368,0.12592835243675077,1.899155846284776,1.899155846284776,-1.773227493848025,0.59375,0.522220960374824,0.06630754010161839,-56.74327980313679,3972
10,3,three_plus_ticks,0.5,16,0.004028197381671702,2.8286971075475176,32.64859419840997,32.64859419840997,-29.819897090862447,0.17679356922171985,2.040537137400623,2.040537137400623,-1.8637435681789032,0.6875,0.6097675967656306,0.08664070159827215,-29.819897090862444,3972
10,3,two_ticks,0.05,17,0.7727272727272727,5.404534270037065,11.572471344599503,11.572471344599503,-6.16793707456244,0.3179137805904156,0.6807336085058531,0.6807336085058531,-0.3628198279154376,0.6470588235294118,0.22839117855712424,0.4670164314175801,-5.99635162500813,22
10,3,two_ticks,0.1,10,0.45454545454545453,2.4028709807188964,6.513822463711834,6.513822463711834,-4.110951482992937,0.24028709807188964,0.6513822463711835,0.6513822463711835,-0.4110951482992937,0.5,0.33121551684935713,0.36888800609859507,-4.110951482992937,22
10,3,two_ticks,0.2,6,0.2727272727272727,1.0304482384770886,3.0859371849783237,3.0859371849783237,-2.0554889465012347,0.17174137307951476,0.514322864163054,0.514322864163054,-0.34258149108353914,0.3333333333333333,0.47014478728109776,0.33391743794821493,-2.0554889465012347,22
10,3,two_ticks,0.3,4,0.18181818181818182,-0.1711830460304764,1.5409346670757031,1.5409346670757031,-1.7121177131061796,-0.0427957615076191,0.3852336667689258,0.3852336667689258,-0.4280294282765449,0.0,0.5874576503427122,-0.11109039837187758,-1.7121177131061796,22
10,3,two_ticks,0.4,3,0.13636363636363635,0.0,1.027379668155431,1.027379668155431,-1.027379668155431,0.0,0.34245988938514366,0.34245988938514366,-0.34245988938514366,0.0,0.6705225641766321,0.0,-1.027379668155431,22
