horizon,spread_regime,confidence_threshold,sampled_observations_mean,sampled_observations_std,sampled_observations_min,sampled_observations_max,active_signal_fraction_mean,active_signal_fraction_std,active_signal_fraction_min,active_signal_fraction_max,mean_gross_return_active_bps_mean,mean_gross_return_active_bps_std,mean_gross_return_active_bps_min,mean_gross_return_active_bps_max,mean_full_estimated_cost_active_bps_mean,mean_full_estimated_cost_active_bps_std,mean_full_estimated_cost_active_bps_min,mean_full_estimated_cost_active_bps_max,mean_applied_cost_active_bps_mean,mean_applied_cost_active_bps_std,mean_applied_cost_active_bps_min,mean_applied_cost_active_bps_max,mean_net_return_active_bps_mean,mean_net_return_active_bps_std,mean_net_return_active_bps_min,mean_net_return_active_bps_max,active_hit_rate_mean,active_hit_rate_std,active_hit_rate_min,active_hit_rate_max,break_even_cost_fraction_mean,break_even_cost_fraction_std,break_even_cost_fraction_min,break_even_cost_fraction_max,positive_net_fold,positive_gross_fold
10,two_ticks,0.1,27.0,7.615773105863909,18,37,0.584467071967072,0.13919571180703638,0.4545454545454545,0.8076923076923077,0.005105453715307818,0.3593256488796393,-0.4911615717558119,0.3577077234076828,0.7869830194728218,0.18654913998223244,0.5685445447745595,1.0364571334728894,0.7869830194728218,0.18654913998223244,0.5685445447745595,1.0364571334728894,-0.781877565757514,0.5221228796087433,-1.5276187052287014,-0.40140883219136,0.5623376623376624,0.1535530848835385,0.4545454545454545,0.8333333333333334,0.07290693587112132,0.41970756713381874,-0.4738850801383956,0.4543315300435215,0,3
10,two_ticks,0.2,27.0,7.615773105863909,18,37,0.3631300006300006,0.166217183148694,0.2432432432432432,0.6538461538461539,-0.0731366975226658,0.32095949750772823,-0.4996842509441546,0.2483521597503498,0.7209245471867368,0.21405870499997365,0.514322864163054,0.9751921154915524,0.7209245471867368,0.21405870499997365,0.514322864163054,0.9751921154915524,-0.7940612447094025,0.5229068658423985,-1.4276601384744547,-0.3425814910835391,0.5436601307189542,0.16748000952501582,0.3333333333333333,0.8,-0.014673883368183992,0.40916451315251096,-0.5384668477475274,0.4061887642211055,0,3
10,two_ticks,0.3,27.0,7.615773105863909,18,37,0.17304936054936051,0.10784400925706217,0.0625,0.3461538461538461,-0.20740828788445237,0.31663498135458495,-0.6011527701382802,0.2149960605241085,0.7192982396006998,0.24684834680092904,0.3852336667689258,1.0314075008798222,0.7192982396006998,0.24684834680092904,0.3852336667689258,1.0314075008798222,-0.9267065274851524,0.5380185822438359,-1.6325602710181026,-0.3870646097732791,0.4222222222222222,0.250308451690418,0.0,0.6666666666666666,-0.21785317100423898,0.3687713691207345,-0.5828470023976735,0.3571003241548918,0,1
10,two_ticks,0.4,27.0,7.615773105863909,18,37,0.08705847455847451,0.054979360573609214,0.027027027027027,0.1538461538461538,-0.10310333910995562,0.280873781616012,-0.6011527701382802,0.0855988495518378,0.4889281175986794,0.31262455085810914,0.2567972813767285,1.0314075008798222,0.4889281175986794,0.31262455085810914,0.2567972813767285,1.0314075008798222,-0.5920314567086351,0.5912834393046219,-1.6325602710181026,-0.1711984318248907,0.4,0.4183300132670378,0.0,1.0,-0.049887076285516675,0.33105041520332285,-0.5828470023976735,0.3333323822313446,0,2
10,two_ticks,0.5,27.0,7.615773105863909,18,37,0.03469833469833468,0.03892772340740957,0.0,0.0909090909090909,0.01711976991036756,0.03828096927873735,0.0,0.0855988495518378,0.18868995618963486,0.1758356296607656,0.0,0.3441926101863022,0.18868995618963486,0.1758356296607656,0.0,0.3441926101863022,-0.1715701862792673,0.17166434378193826,-0.3441926101863022,0.0,0.2,0.447213595499958,0.0,1.0,0.06666647644626891,0.1490707731542459,0.0,0.3333323822313446,0,1
50,one_tick,0.05,3.8,2.6832815729997477,1,8,0.9,0.13693063937629155,0.75,1.0,0.11787318739866123,0.5074465031268044,-0.6444154655027567,0.6220338234472211,1.085775991844633,0.39022239699985023,0.5127942158680558,1.4796644400222714,1.085775991844633,0.39022239699985023,0.5127942158680558,1.4796644400222714,-0.9679028044459719,0.7415364192399951,-2.0632752401753303,-2.1912409913671382e-05,0.55,0.38908725099762503,0.0,1.0,0.21468229654637017,0.5450081129483884,-0.4541784022677412,0.9999572686094428,0,3
50,one_tick,0.1,3.8,2.6832815729997477,1,8,0.775,0.22360679774997896,0.5,1.0,0.27376272296178633,0.5884814318400085,-0.6444154655027567,0.8994735490103212,1.1065797950409428,0.4237562522571906,0.5127942158680558,1.6015098307459397,1.1065797950409428,0.4237562522571906,0.5127942158680558,1.6015098307459397,-0.8328170720791567,0.8425667855655322,-2.0632752401753303,-2.1912409913671382e-05,0.6133333333333333,0.4253103442063088,0.0,1.0,0.37305610428866604,0.6031088370393723,-0.4541784022677412,0.9999572686094428,0,4
50,one_tick,0.2,3.8,2.6832815729997477,1,8,0.475,0.33541019662496846,0.125,1.0,0.2644013184617267,1.298160708544623,-1.0320716257705698,1.972538828998172,1.0381449277463015,0.34743778749491755,0.5127942158680558,1.4582342076656272,1.0381449277463015,0.34743778749491755,0.5127942158680558,1.4582342076656272,-0.773743609284575,1.277508709073662,-2.236039807461891,0.5143046213325444,0.6,0.5477225575051661,0.0,1.0,0.28175163268078934,1.1181927928581599,-0.9999055177616396,1.352689999061162,1,3
50,one_tick,0.3,3.8,2.6832815729997477,1,8,0.3,0.4107919181288746,0.0,1.0,0.6511414745846712,0.8104673242647572,0.0,1.972538828998172,0.6510228977184245,0.6926629533804175,0.0,1.4582342076656272,0.6510228977184245,0.6926629533804175,0.0,1.4582342076656272,0.00011857686624656693,0.363450962851435,-0.5136898245913979,0.5143046213325444,0.6,0.5477225575051661,0.0,1.0,0.5905208250520387,0.601260920789181,0.0,1.352689999061162,1,3
50,one_tick,0.4,3.8,2.6832815729997477,1,8,0.25,0.4330127018922193,0.0,1.0,0.49706222649126286,0.8541795159796609,0.0,1.972538828998172,0.3942056847067366,0.6349043831472576,0.0,1.4582342076656272,0.3942056847067366,0.6349043831472576,0.0,1.4582342076656272,0.10285654178452615,0.23000646896598675,-2.1912409913671382e-05,0.5143046213325444,0.4,0.5477225575051661,0.0,1.0,0.470529453534121,0.6562573693661183,0.0,1.352689999061162,1,2
50,one_tick,0.5,3.8,2.6832815729997477,1,8,0.05,0.1118033988749895,0.0,0.25,0.3945077657996344,0.8821461819795492,0.0,1.972538828998172,0.2916468415331254,0.6521421630911775,0.0,1.4582342076656272,0.2916468415331254,0.6521421630911775,0.0,1.4582342076656272,0.10286092426650888,0.23000401888837155,0.0,0.5143046213325444,0.2,0.447213595499958,0.0,1.0,0.2705379998122324,0.604941358076977,0.0,1.352689999061162,1,1
50,three_plus_ticks,0.05,791.8,5.019960159204441,783,795,0.7192214388733048,0.09429837074682294,0.6595208070617906,0.8855345911949686,0.15401699621470338,0.07509379015040564,0.0339465868819095,0.2233597192378556,2.6142410579438073,0.2749736266178526,2.205422685125539,2.9251494738014543,2.6142410579438073,0.2749736266178526,2.205422685125539,2.9251494738014543,-2.4602240617291042,0.3406955208250113,-2.891202886919545,-1.9820629658876832,0.555571364924679,0.04899067608615909,0.4900568181818182,0.6123595505617978,0.06155547610885594,0.033968685733720944,0.0116050776843869,0.1012775105399541,0,5
50,three_plus_ticks,0.1,791.8,5.019960159204441,783,795,0.4758477651522437,0.15240211295288633,0.3720050441361917,0.7433962264150943,0.2162004914490076,0.09204121269547007,0.07049509553764,0.3194793121389659,2.5891507829880753,0.3133161957376341,2.136769989716246,2.869156685116886,2.5891507829880753,0.3133161957376341,2.136769989716246,2.869156685116886,-2.372950291539068,0.37870493051052373,-2.798661589579246,-1.8172906775772804,0.594979854952653,0.0578534563294409,0.505922165820643,0.6677215189873418,0.08695055134550125,0.044237167938871,0.024569970647932,0.1495150688546461,0,5
50,three_plus_ticks,0.2,791.8,5.019960159204441,783,795,0.1959700902256658,0.15303161390430106,0.1008827238335435,0.4679245283018868,0.3130992195840998,0.12768574869403365,0.0854159344404201,0.3799653094043833,2.4597576529959566,0.37125378444446805,1.9403755980242112,2.767880650152672,2.4597576529959566,0.37125378444446805,1.9403755980242112,2.767880650152672,-2.1466584334118566,0.45056629978756757,-2.682464715712252,-1.5604102886198274,0.6422845472499851,0.06060859707546826,0.5349462365591398,0.6836734693877551,0.13326484320739324,0.0628921470235622,0.0308596884174571,0.195820494646131,0,5
50,three_plus_ticks,0.3,791.8,5.019960159204441,783,795,0.08674078382964116,0.07416567656643394,0.0416141235813367,0.2176100628930817,0.3430393590593769,0.10659582698093387,0.1867035689299783,0.4858834346981866,2.33371519141502,0.2925573854141884,1.891979600335829,2.664335806366245,2.33371519141502,0.2925573854141884,1.891979600335829,2.664335806366245,-1.990675832355643,0.38989360007265816,-2.477632237436266,-1.406096165637642,0.6339655985893862,0.08743164003433931,0.5375722543352601,0.775,0.1533633550689328,0.06667796203895347,0.070075089064923,0.2568121953386504,0,5
50,three_plus_ticks,0.4,791.8,5.019960159204441,783,795,0.03959109666630168,0.03690835044329412,0.0163934426229508,0.1044025157232704,0.3362968477138869,0.10660835243868291,0.2438573958319666,0.52030466572206,2.1584673935444267,0.23976896136375297,1.810229072566212,2.47381430385722,2.1584673935444267,0.23976896136375297,1.810229072566212,2.47381430385722,-1.8221705458305402,0.32536791800553705,-2.171067935486869,-1.2899244068441522,0.6357932830221987,0.10325667537017078,0.5384615384615384,0.8,0.16105594492152456,0.07168791908801496,0.1130828414242802,0.2874247649688153,0,5
50,three_plus_ticks,0.5,791.8,5.019960159204441,783,795,0.01789877554289806,0.014324757247531497,0.0089399744572158,0.0427672955974842,0.323143773781381,0.09243371178818158,0.2035904314329206,0.4486227167708031,2.042289963945185,0.15025363355101146,1.8426449800956128,2.257262314420192,2.042289963945185,0.15025363355101146,1.8426449800956128,2.257262314420192,-1.7191461901638039,0.2018053932280831,-1.940626150906518,-1.4739582449667352,0.7079831932773109,0.10697537989895861,0.625,0.8571428571428571,0.1598691164658434,0.051024709312529934,0.0974260958543293,0.2234360748854385,0,5
